step,loss,perplexity,timestamp
61500,3.6340,37.86,2025-12-25T08:57:10.820642
61550,3.5372,34.37,2025-12-25T08:58:01.315923
61600,3.4676,32.06,2025-12-25T08:58:51.864609
61650,3.4749,32.30,2025-12-25T08:59:42.431232
61700,3.5113,33.49,2025-12-25T09:00:32.929174
61750,3.5494,34.79,2025-12-25T09:01:23.473227
61800,3.5685,35.46,2025-12-25T09:02:13.954370
61850,3.6107,36.99,2025-12-25T09:03:04.489511
61900,3.5748,35.69,2025-12-25T09:03:54.976150
61950,3.4981,33.05,2025-12-25T09:04:45.492888
62000,3.5757,35.72,2025-12-25T09:05:35.997819
62050,3.5620,35.23,2025-12-25T09:06:29.758220
62100,3.5874,36.14,2025-12-25T09:07:20.225610
62150,3.6851,39.85,2025-12-25T09:08:10.762549
62200,3.5622,35.24,2025-12-25T09:09:01.255173
62250,3.5532,34.93,2025-12-25T09:09:51.739354
62300,3.5474,34.72,2025-12-25T09:10:42.262873
62350,3.6046,36.77,2025-12-25T09:11:32.746195
62400,3.4880,32.72,2025-12-25T09:12:23.234399
62450,3.5678,35.44,2025-12-25T09:13:13.702731
62500,3.5160,33.65,2025-12-25T09:14:04.203309
62550,3.5441,34.61,2025-12-25T09:14:54.703905
62600,3.5742,35.67,2025-12-25T09:15:45.162366
62650,3.5711,35.56,2025-12-25T09:16:35.751813
62700,3.5480,34.74,2025-12-25T09:17:26.309708
62750,3.5374,34.38,2025-12-25T09:18:16.865239
62800,3.3830,29.46,2025-12-25T09:19:07.365637
62850,3.5099,33.44,2025-12-25T09:19:57.937971
62900,3.5868,36.12,2025-12-25T09:20:48.493515
62950,3.6174,37.24,2025-12-25T09:21:38.988867
63000,3.4763,32.34,2025-12-25T09:22:29.571653
63050,3.4377,31.12,2025-12-25T09:23:23.420891
63100,3.6598,38.85,2025-12-25T09:24:13.918328
63150,3.5274,34.04,2025-12-25T09:25:04.503078
63200,3.4387,31.15,2025-12-25T09:25:55.022567
63250,3.4966,33.00,2025-12-25T09:26:45.580829
63300,3.5825,35.96,2025-12-25T09:27:36.106517
63350,3.5934,36.36,2025-12-25T09:28:26.615288
63400,3.4850,32.62,2025-12-25T09:29:17.143580
63450,3.5374,34.38,2025-12-25T09:30:07.611568
63500,3.5019,33.18,2025-12-25T09:30:58.140666
63550,3.5940,36.38,2025-12-25T09:31:48.626975
63600,3.6440,38.24,2025-12-25T09:32:39.157151
63650,3.5232,33.89,2025-12-25T09:33:29.611723
63700,3.4777,32.38,2025-12-25T09:34:20.137163
63750,3.4402,31.19,2025-12-25T09:35:10.626482
63800,3.6637,39.01,2025-12-25T09:36:01.118074
63850,3.5725,35.61,2025-12-25T09:36:51.610237
63900,3.5263,34.00,2025-12-25T09:37:42.094452
63950,3.5133,33.56,2025-12-25T09:38:32.677564
64000,3.5805,35.89,2025-12-25T09:39:23.108193
64050,3.5574,35.07,2025-12-25T09:40:16.966799
64100,3.4500,31.50,2025-12-25T09:41:07.494749
64150,3.6564,38.72,2025-12-25T09:41:58.036933
64200,3.6327,37.81,2025-12-25T09:42:48.560851
64250,3.7051,40.65,2025-12-25T09:43:39.105022
64300,3.5158,33.64,2025-12-25T09:44:29.652059
64350,3.4836,32.58,2025-12-25T09:45:20.148210
64400,3.4472,31.41,2025-12-25T09:46:10.701696
64450,3.5957,36.44,2025-12-25T09:47:01.185843
64500,3.4613,31.86,2025-12-25T09:47:51.656808
64550,3.5207,33.81,2025-12-25T09:48:42.187410
64600,3.6106,36.99,2025-12-25T09:49:32.705957
64650,3.6293,37.68,2025-12-25T09:50:23.221527
64700,3.4338,30.99,2025-12-25T09:51:13.739628
64750,3.4596,31.80,2025-12-25T09:52:04.246954
64800,3.6834,39.78,2025-12-25T09:52:54.775768
64850,3.5034,33.23,2025-12-25T09:53:45.258152
64900,3.4780,32.39,2025-12-25T09:54:35.774542
64950,3.6029,36.71,2025-12-25T09:55:26.293423
65000,3.4954,32.96,2025-12-25T09:56:16.874856
65050,3.6778,39.56,2025-12-25T09:57:10.648796
65100,3.5273,34.03,2025-12-25T09:58:01.179079
65150,3.6161,37.19,2025-12-25T09:58:51.682857
65200,3.5706,35.54,2025-12-25T09:59:42.288275
65250,3.5152,33.62,2025-12-25T10:00:32.886036
65300,3.6262,37.57,2025-12-25T10:01:23.479964
65350,3.6133,37.09,2025-12-25T10:02:14.080651
65400,3.5728,35.61,2025-12-25T10:03:04.694942
65450,3.5574,35.07,2025-12-25T10:03:55.262551
65500,3.5796,35.86,2025-12-25T10:04:45.843963
65550,3.6802,39.65,2025-12-25T10:05:36.453846
65600,3.6661,39.10,2025-12-25T10:06:27.012491
65650,3.5015,33.16,2025-12-25T10:07:17.614592
65700,3.5673,35.42,2025-12-25T10:08:08.275434
65750,3.5105,33.46,2025-12-25T10:08:58.866467
65800,3.5373,34.38,2025-12-25T10:09:49.485782
65850,3.5409,34.50,2025-12-25T10:10:40.134100
65900,3.4550,31.66,2025-12-25T10:11:30.781992
65950,3.5854,36.07,2025-12-25T10:12:21.385990
66000,3.4916,32.84,2025-12-25T10:13:11.966586
66050,3.3711,29.11,2025-12-25T10:14:05.789705
66100,3.6139,37.11,2025-12-25T10:14:56.341303
66150,3.5325,34.21,2025-12-25T10:15:46.918928
66200,3.4778,32.39,2025-12-25T10:16:37.443970
66250,3.5381,34.40,2025-12-25T10:17:28.024060
66300,3.5011,33.15,2025-12-25T10:18:18.520558
66350,3.6771,39.53,2025-12-25T10:19:08.995086
66400,3.5941,36.38,2025-12-25T10:19:59.569191
66450,3.5281,34.06,2025-12-25T10:20:50.149516
66500,3.5422,34.54,2025-12-25T10:21:40.674828
66550,3.5820,35.95,2025-12-25T10:22:31.185377
66600,3.5114,33.50,2025-12-25T10:23:21.653269
66650,3.6073,36.87,2025-12-25T10:24:12.230467
66700,3.4984,33.06,2025-12-25T10:25:02.718765
66750,3.5040,33.25,2025-12-25T10:25:53.236374
66800,3.5594,35.14,2025-12-25T10:26:43.716376
66850,3.4905,32.80,2025-12-25T10:27:34.194538
66900,3.4944,32.93,2025-12-25T10:28:24.679338
66950,3.5192,33.76,2025-12-25T10:29:15.160878
67000,3.5738,35.65,2025-12-25T10:30:05.674887
67050,3.4952,32.96,2025-12-25T10:30:59.357124
67100,3.5032,33.22,2025-12-25T10:31:49.810911
67150,3.5868,36.12,2025-12-25T10:32:40.354108
67200,3.5215,33.84,2025-12-25T10:33:30.837707
67250,3.5345,34.28,2025-12-25T10:34:21.349949
67300,3.5303,34.13,2025-12-25T10:35:11.925762
67350,3.6041,36.75,2025-12-25T10:36:02.502482
67400,3.4773,32.37,2025-12-25T10:36:52.977702
67450,3.5686,35.47,2025-12-25T10:37:43.492309
67500,3.5959,36.45,2025-12-25T10:38:33.973184
67550,3.4807,32.48,2025-12-25T10:39:24.495158
67600,3.4079,30.20,2025-12-25T10:40:14.947655
67650,3.4463,31.38,2025-12-25T10:41:05.443164
67700,3.1826,24.11,2025-12-25T10:41:55.941849
67750,3.5398,34.46,2025-12-25T10:42:46.462300
67800,3.5297,34.11,2025-12-25T10:43:37.015114
67850,3.5473,34.72,2025-12-25T10:44:27.481503
67900,3.5024,33.19,2025-12-25T10:45:17.974978
67950,3.5903,36.25,2025-12-25T10:46:08.469613
68000,3.5454,34.65,2025-12-25T10:46:58.998964
68050,3.4592,31.79,2025-12-25T10:47:52.741614
68100,3.4159,30.44,2025-12-25T10:48:43.217104
68150,3.4902,32.79,2025-12-25T10:49:33.710517
68200,3.5467,34.70,2025-12-25T10:50:24.197153
68250,3.6187,37.29,2025-12-25T10:51:14.755379
68300,3.6046,36.77,2025-12-25T10:52:05.222084
68350,3.6471,38.36,2025-12-25T10:52:55.690030
68400,3.6205,37.36,2025-12-25T10:53:46.159432
68450,3.5341,34.26,2025-12-25T10:54:36.597970
68500,3.4908,32.81,2025-12-25T10:55:27.025854
68550,3.5061,33.32,2025-12-25T10:56:17.491356
68600,3.3686,29.04,2025-12-25T10:57:07.949603
68650,3.5073,33.36,2025-12-25T10:57:58.452614
68700,3.5471,34.71,2025-12-25T10:58:48.895359
68750,3.5467,34.70,2025-12-25T10:59:39.307402
68800,3.5774,35.78,2025-12-25T11:00:29.770726
68850,3.4782,32.40,2025-12-25T11:01:20.217278
68900,3.5714,35.57,2025-12-25T11:02:10.657212
68950,3.4632,31.92,2025-12-25T11:03:01.207571
69000,3.5691,35.48,2025-12-25T11:03:51.646168
69050,3.9174,50.27,2025-12-25T11:04:45.332566
69100,3.5916,36.29,2025-12-25T11:05:35.742388
69150,3.5525,34.90,2025-12-25T11:06:26.241451
69200,3.5552,34.99,2025-12-25T11:07:16.751110
69250,3.1526,23.40,2025-12-25T11:08:07.181584
69300,3.4336,30.99,2025-12-25T11:08:57.626712
69350,3.5780,35.80,2025-12-25T11:09:48.108183
69400,3.4353,31.04,2025-12-25T11:10:38.592458
69450,3.4835,32.57,2025-12-25T11:11:29.058919
69500,3.6150,37.15,2025-12-25T11:12:19.558123
69550,3.4772,32.37,2025-12-25T11:13:10.055574
69600,3.6694,39.23,2025-12-25T11:14:00.564486
69650,3.4692,32.11,2025-12-25T11:14:51.084248
69700,3.3760,29.25,2025-12-25T11:15:41.663038
69750,3.3645,28.92,2025-12-25T11:16:32.169396
69800,3.4875,32.70,2025-12-25T11:17:22.651120
69850,3.4654,31.99,2025-12-25T11:18:13.170605
69900,3.5669,35.41,2025-12-25T11:19:03.666076
69950,3.5579,35.09,2025-12-25T11:19:54.136639
70000,3.4706,32.16,2025-12-25T11:20:44.626459
70050,3.6676,39.16,2025-12-25T11:21:38.348573
70100,3.4887,32.74,2025-12-25T11:22:28.814497
70150,3.3649,28.93,2025-12-25T11:23:19.307821
70200,3.5440,34.61,2025-12-25T11:24:09.808347
70250,3.5762,35.74,2025-12-25T11:25:00.331054
70300,3.4589,31.78,2025-12-25T11:25:50.844515
70350,3.3429,28.30,2025-12-25T11:26:41.336292
70400,3.5298,34.12,2025-12-25T11:27:31.851094
70450,3.6001,36.60,2025-12-25T11:28:22.357824
70500,3.6039,36.74,2025-12-25T11:29:12.792476
70550,3.5666,35.40,2025-12-25T11:30:03.266570
70600,3.5822,35.95,2025-12-25T11:30:53.781575
70650,3.7130,40.98,2025-12-25T11:31:44.308460
70700,3.6030,36.71,2025-12-25T11:32:34.806348
70750,3.5495,34.80,2025-12-25T11:33:25.334054
70800,3.4745,32.28,2025-12-25T11:34:15.859550
70850,3.5757,35.72,2025-12-25T11:35:06.374570
70900,3.4741,32.27,2025-12-25T11:35:56.942248
70950,3.3709,29.10,2025-12-25T11:36:47.435603
71000,3.5527,34.91,2025-12-25T11:37:37.895715
71050,3.5429,34.57,2025-12-25T11:38:31.602145
71100,3.4558,31.68,2025-12-25T11:39:22.112290
71150,3.5230,33.89,2025-12-25T11:40:12.612739
71200,3.3118,27.43,2025-12-25T11:41:03.160738
71250,3.5223,33.86,2025-12-25T11:41:53.660999
71300,3.5319,34.19,2025-12-25T11:42:44.215279
71350,3.5357,34.32,2025-12-25T11:43:34.674899
71400,3.5826,35.97,2025-12-25T11:44:25.236595
71450,3.4794,32.44,2025-12-25T11:45:15.690349
71500,3.3976,29.89,2025-12-25T11:46:06.165728
71550,3.3814,29.41,2025-12-25T11:46:56.611397
71600,3.5642,35.31,2025-12-25T11:47:47.075811
71650,3.4823,32.53,2025-12-25T11:48:37.551252
71700,3.5221,33.86,2025-12-25T11:49:28.045958
71750,3.4661,32.01,2025-12-25T11:50:18.553465
71800,3.3887,29.63,2025-12-25T11:51:09.009735
71850,3.4586,31.77,2025-12-25T11:51:59.511196
71900,3.4756,32.32,2025-12-25T11:52:50.019209
71950,3.5591,35.13,2025-12-25T11:53:40.546662
72000,3.5031,33.22,2025-12-25T11:54:31.072897
72050,3.5382,34.41,2025-12-25T11:55:24.855111
72100,3.4789,32.43,2025-12-25T11:56:15.342524
72150,3.5546,34.97,2025-12-25T11:57:05.822965
72200,3.5208,33.81,2025-12-25T11:57:56.277863
72250,3.5527,34.91,2025-12-25T11:58:46.752540
72300,3.5723,35.60,2025-12-25T11:59:37.254928
72350,3.5471,34.71,2025-12-25T12:00:27.664653
72400,3.4824,32.54,2025-12-25T12:01:18.158936
72450,3.6113,37.01,2025-12-25T12:02:08.662200
72500,3.3889,29.63,2025-12-25T12:02:59.181336
72550,3.5086,33.40,2025-12-25T12:03:49.740028
72600,3.5659,35.37,2025-12-25T12:04:40.212588
72650,3.4354,31.04,2025-12-25T12:05:30.781217
72700,3.4733,32.24,2025-12-25T12:06:21.224512
72750,3.4780,32.40,2025-12-25T12:07:11.770115
72800,3.6268,37.59,2025-12-25T12:08:02.276185
72850,3.4451,31.35,2025-12-25T12:08:52.770958
72900,3.5377,34.39,2025-12-25T12:09:43.250983
72950,3.4886,32.74,2025-12-25T12:10:33.771675
73000,3.4963,32.99,2025-12-25T12:11:24.207339
73050,3.4589,31.78,2025-12-25T12:12:17.919837
73100,3.5350,34.30,2025-12-25T12:13:08.392398
73150,3.6003,36.61,2025-12-25T12:13:58.875143
73200,3.5310,34.16,2025-12-25T12:14:49.366414
73250,3.4881,32.72,2025-12-25T12:15:39.856528
73300,3.4884,32.73,2025-12-25T12:16:30.314895
73350,3.5798,35.87,2025-12-25T12:17:20.799923
73400,3.6096,36.95,2025-12-25T12:18:11.303278
73450,3.4630,31.91,2025-12-25T12:19:01.811361
73500,3.4285,30.83,2025-12-25T12:19:52.303393
73550,3.5214,33.83,2025-12-25T12:20:42.826060
73600,3.4112,30.30,2025-12-25T12:21:33.278936
73650,3.5635,35.29,2025-12-25T12:22:23.686467
73700,3.5165,33.67,2025-12-25T12:23:14.193650
73750,3.5335,34.24,2025-12-25T12:24:04.688347
73800,3.5401,34.47,2025-12-25T12:24:55.180288
73850,3.4026,30.04,2025-12-25T12:25:45.651769
73900,3.5305,34.14,2025-12-25T12:26:36.151339
73950,3.4940,32.92,2025-12-25T12:27:26.638875
74000,3.5264,34.00,2025-12-25T12:28:17.114734
74050,3.5225,33.87,2025-12-25T12:29:10.806082
74100,3.5179,33.71,2025-12-25T12:30:01.351565
74150,3.4648,31.97,2025-12-25T12:30:51.923953
74200,3.5312,34.16,2025-12-25T12:31:42.423558
74250,3.4563,31.70,2025-12-25T12:32:32.927309
74300,3.5229,33.88,2025-12-25T12:33:23.418522
74350,3.4987,33.07,2025-12-25T12:34:13.859017
74400,3.4994,33.10,2025-12-25T12:35:04.416327
74450,3.4897,32.77,2025-12-25T12:35:54.891639
74500,3.5918,36.30,2025-12-25T12:36:45.436202
74550,3.5894,36.21,2025-12-25T12:37:35.910434
74600,3.4791,32.43,2025-12-25T12:38:26.434769
74650,3.4083,30.21,2025-12-25T12:39:16.922337
74700,3.4973,33.03,2025-12-25T12:40:07.448752
74750,3.5211,33.82,2025-12-25T12:40:57.993078
74800,3.5166,33.67,2025-12-25T12:41:48.506682
74850,3.5253,33.96,2025-12-25T12:42:39.028400
74900,3.5547,34.98,2025-12-25T12:43:29.549004
74950,3.4447,31.33,2025-12-25T12:44:20.151426
75000,3.5875,36.14,2025-12-25T12:45:10.703325
75050,3.5452,34.65,2025-12-25T12:46:04.423557
75100,3.5136,33.57,2025-12-25T12:46:54.926127
75150,3.4286,30.83,2025-12-25T12:47:45.393532
75200,3.4399,31.18,2025-12-25T12:48:35.924830
75250,3.3621,28.85,2025-12-25T12:49:26.449883
75300,3.4280,30.82,2025-12-25T12:50:16.999632
75350,3.5245,33.94,2025-12-25T12:51:07.464796
75400,3.5281,34.06,2025-12-25T12:51:58.016272
75450,3.4878,32.71,2025-12-25T12:52:48.575758
75500,3.4800,32.46,2025-12-25T12:53:39.118579
75550,3.4365,31.08,2025-12-25T12:54:29.627061
75600,3.3777,29.30,2025-12-25T12:55:20.191316
75650,3.4881,32.72,2025-12-25T12:56:10.673643
75700,3.5093,33.42,2025-12-25T12:57:01.218938
75750,3.5431,34.58,2025-12-25T12:57:51.724336
75800,3.3182,27.61,2025-12-25T12:58:42.221447
75850,3.5527,34.91,2025-12-25T12:59:32.731366
75900,3.5336,34.25,2025-12-25T13:00:23.243117
75950,3.4963,32.99,2025-12-25T13:01:13.758612
76000,3.4987,33.07,2025-12-25T13:02:04.265890
76050,3.4879,32.72,2025-12-25T13:02:58.000848
76100,3.5578,35.09,2025-12-25T13:03:48.493953
76150,3.4928,32.88,2025-12-25T13:04:38.993549
76200,3.5645,35.32,2025-12-25T13:05:29.522025
76250,3.5211,33.82,2025-12-25T13:06:19.988683
76300,3.4814,32.50,2025-12-25T13:07:10.453315
76350,3.3719,29.13,2025-12-25T13:08:00.941587
76400,3.5083,33.39,2025-12-25T13:08:51.457025
76450,3.4565,31.71,2025-12-25T13:09:41.990607
76500,3.5160,33.65,2025-12-25T13:10:32.469626
76550,3.5220,33.85,2025-12-25T13:11:22.940261
76600,3.4982,33.06,2025-12-25T13:12:13.470911
76650,3.4054,30.13,2025-12-25T13:13:04.019150
76700,3.6176,37.25,2025-12-25T13:13:54.568776
76750,3.5180,33.72,2025-12-25T13:14:45.096542
76800,3.4044,30.10,2025-12-25T13:15:35.646100
76850,3.4714,32.18,2025-12-25T13:16:26.145784
76900,3.5633,35.28,2025-12-25T13:17:16.658554
76950,3.5553,35.00,2025-12-25T13:18:07.146886
77000,3.4509,31.53,2025-12-25T13:18:57.713058
77050,3.4601,31.82,2025-12-25T13:19:51.513510
77100,3.4585,31.77,2025-12-25T13:20:41.937961
77150,3.4895,32.77,2025-12-25T13:21:32.452961
77200,3.6248,37.52,2025-12-25T13:22:22.942766
77250,3.5180,33.72,2025-12-25T13:23:13.418485
77300,3.5434,34.58,2025-12-25T13:24:03.936203
77350,3.5162,33.66,2025-12-25T13:24:54.411059
77400,3.5150,33.62,2025-12-25T13:25:44.941439
77450,3.4668,32.03,2025-12-25T13:26:35.415312
77500,3.5625,35.25,2025-12-25T13:27:25.990178
77550,3.5008,33.14,2025-12-25T13:28:16.454172
77600,3.5487,34.77,2025-12-25T13:29:06.999261
77650,3.4793,32.44,2025-12-25T13:29:57.486249
77700,3.5468,34.70,2025-12-25T13:30:48.061101
77750,3.5041,33.25,2025-12-25T13:31:38.611752
77800,3.6616,38.92,2025-12-25T13:32:29.179761
77850,3.4332,30.98,2025-12-25T13:33:19.723875
77900,3.4106,30.28,2025-12-25T13:34:10.267489
77950,3.4578,31.75,2025-12-25T13:35:00.861837
78000,3.4694,32.12,2025-12-25T13:35:51.410946
78050,3.5134,33.56,2025-12-25T13:36:45.140229
78100,3.3631,28.88,2025-12-25T13:37:35.625288
78150,3.3547,28.64,2025-12-25T13:38:26.108876
78200,3.5256,33.97,2025-12-25T13:39:16.631560
78250,3.5902,36.24,2025-12-25T13:40:07.112326
78300,3.5862,36.10,2025-12-25T13:40:57.622850
78350,3.4810,32.49,2025-12-25T13:41:48.178362
78400,3.5631,35.27,2025-12-25T13:42:38.733734
78450,3.4407,31.21,2025-12-25T13:43:29.341877
78500,3.4779,32.39,2025-12-25T13:44:19.918535
78550,3.4635,31.93,2025-12-25T13:45:10.461995
78600,3.5222,33.86,2025-12-25T13:46:01.029540
78650,3.4403,31.20,2025-12-25T13:46:51.563836
78700,3.5482,34.75,2025-12-25T13:47:42.108419
78750,3.4681,32.08,2025-12-25T13:48:32.729010
78800,3.5314,34.17,2025-12-25T13:49:23.322267
78850,3.4858,32.65,2025-12-25T13:50:13.883272
78900,3.4745,32.28,2025-12-25T13:51:04.434765
78950,3.6409,38.13,2025-12-25T13:51:54.908506
79000,3.3780,29.31,2025-12-25T13:52:45.529402
79050,3.4619,31.88,2025-12-25T13:53:39.318627
79100,3.4446,31.33,2025-12-25T13:54:29.832650
79150,3.2228,25.10,2025-12-25T13:55:20.348294
79200,3.4510,31.53,2025-12-25T13:56:10.943751
79250,3.6090,36.93,2025-12-25T13:57:01.554363
79300,3.3751,29.23,2025-12-25T13:57:52.138073
79350,3.3771,29.28,2025-12-25T13:58:42.742121
79400,3.4771,32.37,2025-12-25T13:59:33.342945
79450,3.2824,26.64,2025-12-25T14:00:23.927175
79500,3.4757,32.32,2025-12-25T14:01:14.519494
79550,3.4372,31.10,2025-12-25T14:02:05.087552
79600,3.3478,28.44,2025-12-25T14:02:55.705415
79650,3.5395,34.45,2025-12-25T14:03:46.338289
79700,3.3358,28.10,2025-12-25T14:04:36.895977
79750,3.4533,31.61,2025-12-25T14:05:27.499168
79800,3.5623,35.24,2025-12-25T14:06:18.055725
79850,3.4764,32.34,2025-12-25T14:07:08.690678
79900,3.5113,33.49,2025-12-25T14:07:59.252114
79950,3.5782,35.81,2025-12-25T14:08:49.851905
80000,3.2718,26.36,2025-12-25T14:09:40.462805
80050,3.3873,29.59,2025-12-25T14:10:34.287439
80100,3.4599,31.81,2025-12-25T14:11:24.840871
80150,3.5084,33.40,2025-12-25T14:12:15.439526
80200,3.5185,33.74,2025-12-25T14:13:06.064259
80250,3.4531,31.60,2025-12-25T14:13:56.638079
80300,3.5375,34.38,2025-12-25T14:14:47.226173
80350,3.5116,33.50,2025-12-25T14:15:37.815709
80400,3.3891,29.64,2025-12-25T14:16:28.342081
80450,3.4957,32.97,2025-12-25T14:17:18.857863
80500,3.4488,31.46,2025-12-25T14:18:09.427897
80550,3.4016,30.01,2025-12-25T14:19:00.011443
80600,3.4906,32.80,2025-12-25T14:19:50.572689
80650,3.4581,31.76,2025-12-25T14:20:41.109942
80700,3.5800,35.87,2025-12-25T14:21:31.641522
80750,3.5548,34.98,2025-12-25T14:22:22.213122
80800,3.5662,35.38,2025-12-25T14:23:12.800248
80850,3.3564,28.69,2025-12-25T14:24:03.355341
80900,3.5371,34.37,2025-12-25T14:24:53.878672
80950,3.5314,34.17,2025-12-25T14:25:44.433588
81000,3.5743,35.67,2025-12-25T14:26:34.975902
81050,3.4541,31.63,2025-12-25T14:27:28.890305
81100,3.4725,32.22,2025-12-25T14:28:19.426516
81150,3.5181,33.72,2025-12-25T14:29:10.033325
81200,3.3568,28.70,2025-12-25T14:30:00.618543
81250,3.4736,32.25,2025-12-25T14:30:51.190216
81300,3.4659,32.00,2025-12-25T14:31:41.823229
81350,3.4640,31.94,2025-12-25T14:32:32.427719
81400,3.5160,33.65,2025-12-25T14:33:23.021250
81450,3.4342,31.01,2025-12-25T14:34:13.615347
81500,3.4588,31.78,2025-12-25T14:35:04.202643
81550,3.4769,32.36,2025-12-25T14:35:54.817023
81600,3.4853,32.63,2025-12-25T14:36:45.388809
81650,3.3551,28.65,2025-12-25T14:37:35.980767
81700,3.5440,34.61,2025-12-25T14:38:26.574819
81750,3.5980,36.52,2025-12-25T14:39:17.169137
81800,3.4616,31.87,2025-12-25T14:40:07.720736
81850,3.5236,33.90,2025-12-25T14:40:58.353218
81900,3.4872,32.69,2025-12-25T14:41:48.874222
81950,3.3516,28.55,2025-12-25T14:42:39.432787
82000,3.5612,35.21,2025-12-25T14:43:30.019553
82050,3.4162,30.45,2025-12-25T14:44:23.922028
82100,3.5672,35.42,2025-12-25T14:45:14.446674
82150,3.3880,29.61,2025-12-25T14:46:05.021775
82200,3.4492,31.48,2025-12-25T14:46:55.548502
82250,3.4957,32.97,2025-12-25T14:47:46.143725
82300,3.4919,32.85,2025-12-25T14:48:36.632355
82350,3.4740,32.27,2025-12-25T14:49:27.170452
82400,3.4376,31.11,2025-12-25T14:50:17.731904
82450,3.6240,37.49,2025-12-25T14:51:08.330479
82500,3.4988,33.08,2025-12-25T14:51:58.910289
82550,3.4527,31.59,2025-12-25T14:52:49.451344
82600,3.4742,32.27,2025-12-25T14:53:40.009543
82650,3.4873,32.70,2025-12-25T14:54:30.529304
82700,3.3978,29.90,2025-12-25T14:55:21.057009
82750,3.4897,32.78,2025-12-25T14:56:11.600683
82800,3.5001,33.12,2025-12-25T14:57:02.155800
82850,3.4987,33.07,2025-12-25T14:57:52.710864
82900,3.6151,37.15,2025-12-25T14:58:43.253902
82950,3.5161,33.65,2025-12-25T14:59:33.838334
83000,3.4021,30.03,2025-12-25T15:00:24.359634
83050,3.6086,36.92,2025-12-25T15:01:18.155891
83100,3.5338,34.26,2025-12-25T15:02:08.677918
83150,3.3842,29.49,2025-12-25T15:02:59.170664
83200,3.4885,32.74,2025-12-25T15:03:49.737919
83250,3.4990,33.08,2025-12-25T15:04:40.217310
83300,3.4186,30.53,2025-12-25T15:05:30.813220
83350,3.4884,32.73,2025-12-25T15:06:21.397314
83400,3.4952,32.96,2025-12-25T15:07:11.941080
83450,3.4524,31.58,2025-12-25T15:08:02.505508
83500,3.4681,32.07,2025-12-25T15:08:53.013054
83550,3.4129,30.35,2025-12-25T15:09:43.604286
83600,3.5823,35.96,2025-12-25T15:10:34.194358
83650,3.5169,33.68,2025-12-25T15:11:24.796487
83700,3.5510,34.85,2025-12-25T15:12:15.405120
83750,3.5210,33.82,2025-12-25T15:13:05.965100
83800,3.4640,31.94,2025-12-25T15:13:56.469187
83850,3.3925,29.74,2025-12-25T15:14:47.013116
83900,3.4585,31.77,2025-12-25T15:15:37.620839
83950,3.4064,30.16,2025-12-25T15:16:28.150294
84000,3.5074,33.36,2025-12-25T15:17:18.758173
84050,3.6487,38.42,2025-12-25T15:18:12.602857
84100,3.2778,26.52,2025-12-25T15:19:03.167449
84150,3.3269,27.85,2025-12-25T15:19:53.790526
84200,3.4269,30.78,2025-12-25T15:20:44.388641
84250,3.4425,31.27,2025-12-25T15:21:34.972810
84300,3.3774,29.29,2025-12-25T15:22:25.559521
84350,3.1476,23.28,2025-12-25T15:23:16.212991
84400,3.4313,30.92,2025-12-25T15:24:06.792188
84450,3.4536,31.62,2025-12-25T15:24:57.351262
84500,3.5054,33.30,2025-12-25T15:25:48.002825
84550,3.5248,33.95,2025-12-25T15:26:38.621015
84600,3.4889,32.75,2025-12-25T15:27:29.254056
84650,3.4922,32.86,2025-12-25T15:28:19.804406
84700,3.4556,31.68,2025-12-25T15:29:10.409916
84750,3.4874,32.70,2025-12-25T15:30:01.018059
84800,3.5324,34.21,2025-12-25T15:30:51.572879
84850,3.4784,32.41,2025-12-25T15:31:42.122148
84900,3.4370,31.09,2025-12-25T15:32:32.701509
84950,3.4233,30.67,2025-12-25T15:33:23.279192
85000,3.2771,26.50,2025-12-25T15:34:13.819025
85050,3.4827,32.55,2025-12-25T15:35:07.696959
85100,3.5131,33.55,2025-12-25T15:35:58.273025
85150,3.3795,29.35,2025-12-25T15:36:48.873377
85200,3.5447,34.63,2025-12-25T15:37:39.471761
85250,3.4799,32.46,2025-12-25T15:38:30.051053
85300,3.5131,33.55,2025-12-25T15:39:20.654047
85350,3.3473,28.43,2025-12-25T15:40:11.258894
85400,3.4286,30.83,2025-12-25T15:41:01.821522
85450,3.4637,31.94,2025-12-25T15:41:52.454192
85500,3.5209,33.82,2025-12-25T15:42:42.998580
85550,3.4748,32.29,2025-12-25T15:43:33.635732
85600,3.4304,30.89,2025-12-25T15:44:24.229084
85650,3.4827,32.55,2025-12-25T15:45:14.828570
85700,3.4695,32.12,2025-12-25T15:46:05.410893
85750,3.4674,32.05,2025-12-25T15:46:56.039219
85800,3.5582,35.10,2025-12-25T15:47:46.609011
85850,3.5179,33.71,2025-12-25T15:48:37.202864
85900,3.5615,35.21,2025-12-25T15:49:27.813938
85950,3.4752,32.30,2025-12-25T15:50:18.424295
86000,3.5625,35.25,2025-12-25T15:51:09.065014
86050,3.5398,34.46,2025-12-25T15:52:02.932816
86100,3.4898,32.78,2025-12-25T15:52:53.536947
86150,3.4237,30.68,2025-12-25T15:53:44.137604
86200,3.4148,30.41,2025-12-25T15:54:34.723012
86250,3.6366,37.96,2025-12-25T15:55:25.346852
86300,3.2551,25.92,2025-12-25T15:56:15.940869
86350,3.5124,33.53,2025-12-25T15:57:06.536241
86400,3.4667,32.03,2025-12-25T15:57:57.204546
