step,loss,perplexity,timestamp
93550,7.3035,1485.52,2025-12-25T17:59:02.333641
93600,7.3506,1557.13,2025-12-25T17:59:52.961770
93650,7.2593,1421.24,2025-12-25T18:00:43.572606
93700,7.2501,1408.21,2025-12-25T18:01:34.192310
93750,7.2737,1441.86,2025-12-25T18:02:24.822266
93800,7.3283,1522.72,2025-12-25T18:03:15.510003
93850,7.2561,1416.65,2025-12-25T18:04:06.210244
93900,7.2588,1420.58,2025-12-25T18:04:56.874898
93950,7.3150,1502.69,2025-12-25T18:05:47.535443
94000,7.3045,1487.04,2025-12-25T18:06:38.223580
94050,7.3238,1515.89,2025-12-25T18:07:32.165608
94100,7.3097,1494.66,2025-12-25T18:08:22.868411
94150,7.3330,1529.97,2025-12-25T18:09:13.608535
94200,7.2953,1473.37,2025-12-25T18:10:04.258074
94250,7.2960,1474.36,2025-12-25T18:10:54.974466
94300,7.2753,1444.16,2025-12-25T18:11:45.669722
94350,7.2715,1438.66,2025-12-25T18:12:36.421748
94400,7.2893,1464.55,2025-12-25T18:13:27.177691
94450,7.2546,1414.60,2025-12-25T18:14:17.885267
94500,7.2694,1435.73,2025-12-25T18:15:08.605527
94550,7.2956,1473.76,2025-12-25T18:15:59.314280
94600,7.3099,1495.05,2025-12-25T18:16:50.059162
94650,7.2986,1478.20,2025-12-25T18:17:40.843167
94700,7.2811,1452.53,2025-12-25T18:18:31.639056
94750,7.2311,1381.73,2025-12-25T18:19:22.389873
94800,7.2601,1422.36,2025-12-25T18:20:13.134997
94850,7.3234,1515.41,2025-12-25T18:21:03.862442
94900,7.2754,1444.35,2025-12-25T18:21:54.580102
94950,7.2212,1368.14,2025-12-25T18:22:45.288228
95000,7.2733,1441.29,2025-12-25T18:23:35.940206
95050,7.2755,1444.48,2025-12-25T18:24:29.861367
95100,8.0025,2988.46,2025-12-25T18:25:20.526864
95150,7.2803,1451.49,2025-12-25T18:26:11.206095
95200,7.3814,1605.82,2025-12-25T18:27:01.817170
95250,7.3117,1497.77,2025-12-25T18:27:52.429660
95300,7.2565,1417.30,2025-12-25T18:28:43.007687
95350,7.2765,1445.87,2025-12-25T18:29:33.595196
95400,7.2428,1398.06,2025-12-25T18:30:24.208869
95450,7.2552,1415.51,2025-12-25T18:31:14.832055
95500,7.3494,1555.28,2025-12-25T18:32:05.394967
95550,7.2889,1463.91,2025-12-25T18:32:55.996030
95600,7.2556,1415.95,2025-12-25T18:33:46.602003
95650,7.2539,1413.60,2025-12-25T18:34:37.164006
95700,7.1991,1338.26,2025-12-25T18:35:27.759454
95750,7.2908,1466.77,2025-12-25T18:36:18.375831
95800,7.2420,1396.86,2025-12-25T18:37:08.965498
95850,7.2470,1403.84,2025-12-25T18:37:59.563975
95900,7.2434,1398.77,2025-12-25T18:38:50.150908
95950,7.3060,1489.16,2025-12-25T18:39:40.747901
96000,7.3106,1496.12,2025-12-25T18:40:31.332010
96050,7.2736,1441.67,2025-12-25T18:41:25.126694
96100,7.3180,1507.15,2025-12-25T18:42:15.717729
96150,7.3303,1525.77,2025-12-25T18:43:06.323669
96200,7.2982,1477.65,2025-12-25T18:43:56.902869
96250,7.2919,1468.42,2025-12-25T18:44:47.522002
96300,7.2875,1461.85,2025-12-25T18:45:38.116959
96350,7.2558,1416.30,2025-12-25T18:46:28.706465
96400,7.2903,1465.96,2025-12-25T18:47:19.249548
96450,7.2153,1360.02,2025-12-25T18:48:09.700636
96500,7.3088,1493.34,2025-12-25T18:49:00.153445
96550,7.6703,2143.62,2025-12-25T18:49:50.559741
96600,7.2864,1460.35,2025-12-25T18:50:40.993732
96650,7.2988,1478.55,2025-12-25T18:51:31.443738
96700,7.3057,1488.70,2025-12-25T18:52:21.952679
96750,7.2508,1409.30,2025-12-25T18:53:12.434819
96800,7.3009,1481.58,2025-12-25T18:54:03.003949
96850,7.2520,1410.94,2025-12-25T18:54:53.530487
96900,7.2634,1427.17,2025-12-25T18:55:44.002222
96950,7.2678,1433.39,2025-12-25T18:56:34.496542
97000,7.2108,1353.99,2025-12-25T18:57:25.010373
97050,7.2196,1365.99,2025-12-25T18:58:18.762185
97100,7.2473,1404.33,2025-12-25T18:59:09.247524
97150,7.2590,1420.85,2025-12-25T18:59:59.727064
97200,7.2870,1461.13,2025-12-25T19:00:50.284443
97250,7.2224,1369.78,2025-12-25T19:01:40.860687
97300,7.2400,1394.03,2025-12-25T19:02:31.352219
97350,7.2880,1462.67,2025-12-25T19:03:21.911907
97400,7.2613,1424.10,2025-12-25T19:04:12.409927
97450,7.2431,1398.40,2025-12-25T19:05:02.958847
97500,7.3112,1497.02,2025-12-25T19:05:53.488454
97550,7.2880,1462.71,2025-12-25T19:06:44.043920
97600,7.3258,1518.96,2025-12-25T19:07:34.566130
97650,7.2792,1449.79,2025-12-25T19:08:25.068371
97700,7.2639,1427.79,2025-12-25T19:09:15.592912
97750,7.3019,1483.07,2025-12-25T19:10:06.191407
97800,7.3008,1481.46,2025-12-25T19:10:56.754559
97850,7.2772,1446.89,2025-12-25T19:11:47.334758
97900,7.2846,1457.62,2025-12-25T19:12:37.973442
97950,7.2704,1437.06,2025-12-25T19:13:28.570729
98000,7.2828,1454.99,2025-12-25T19:14:19.157337
98050,7.2254,1373.88,2025-12-25T19:15:12.978240
98100,7.2344,1386.31,2025-12-25T19:16:03.577052
98150,7.3221,1513.32,2025-12-25T19:16:54.170869
98200,7.2679,1433.54,2025-12-25T19:17:44.722036
98250,7.2875,1461.90,2025-12-25T19:18:35.355554
98300,7.2523,1411.28,2025-12-25T19:19:25.962791
98350,7.3391,1539.32,2025-12-25T19:20:16.548759
98400,7.2670,1432.30,2025-12-25T19:21:07.115354
98450,7.3274,1521.35,2025-12-25T19:21:57.737750
98500,7.2824,1454.50,2025-12-25T19:22:48.313306
98550,7.2475,1404.52,2025-12-25T19:23:38.958349
98600,7.2711,1438.17,2025-12-25T19:24:29.602965
98650,7.2644,1428.48,2025-12-25T19:25:20.262557
98700,7.3081,1492.38,2025-12-25T19:26:10.926013
98750,7.2693,1435.59,2025-12-25T19:27:01.509503
98800,7.2527,1411.89,2025-12-25T19:27:52.115745
98850,7.2490,1406.66,2025-12-25T19:28:42.717935
98900,7.2693,1435.54,2025-12-25T19:29:33.313889
98950,7.2867,1460.74,2025-12-25T19:30:23.906804
99000,7.2666,1431.64,2025-12-25T19:31:14.516090
99050,7.2497,1407.70,2025-12-25T19:32:08.354850
99100,7.2559,1416.49,2025-12-25T19:32:58.861534
99150,7.2431,1398.46,2025-12-25T19:33:49.405453
99200,7.2633,1427.01,2025-12-25T19:34:39.973133
99250,7.2620,1425.15,2025-12-25T19:35:30.555154
99300,7.2808,1452.12,2025-12-25T19:36:21.171525
99350,7.3057,1488.75,2025-12-25T19:37:11.726229
99400,7.2871,1461.26,2025-12-25T19:38:02.306097
99450,7.2679,1433.56,2025-12-25T19:38:52.822497
99500,7.2707,1437.54,2025-12-25T19:39:43.391167
99550,7.3555,1564.78,2025-12-25T19:40:33.984399
99600,7.2708,1437.75,2025-12-25T19:41:24.568837
99650,7.2697,1436.11,2025-12-25T19:42:15.100986
99700,7.2753,1444.22,2025-12-25T19:43:05.696069
99750,7.2632,1426.76,2025-12-25T19:43:56.277669
99800,7.2549,1414.97,2025-12-25T19:44:46.870065
99850,7.2822,1454.23,2025-12-25T19:45:37.473135
99900,7.2600,1422.29,2025-12-25T19:46:28.030182
99950,7.2683,1434.16,2025-12-25T19:47:18.632752
100000,7.2691,1435.21,2025-12-25T19:48:09.166074
100050,7.3061,1489.41,2025-12-25T19:49:02.950632
100100,7.2700,1436.62,2025-12-25T19:49:53.568245
100150,7.2852,1458.55,2025-12-25T19:50:44.152396
100200,7.2873,1461.60,2025-12-25T19:51:34.764102
100250,7.2504,1408.64,2025-12-25T19:52:25.339450
100300,7.3010,1481.73,2025-12-25T19:53:15.896308
100350,7.2349,1387.00,2025-12-25T19:54:06.492066
100400,7.2852,1458.59,2025-12-25T19:54:57.081773
100450,7.2438,1399.42,2025-12-25T19:55:47.686680
100500,7.2700,1436.50,2025-12-25T19:56:38.294970
100550,7.2624,1425.70,2025-12-25T19:57:28.900731
100600,7.3005,1481.11,2025-12-25T19:58:19.505422
100650,7.2227,1370.23,2025-12-25T19:59:10.075718
100700,7.2410,1395.50,2025-12-25T20:00:00.708413
100750,7.2813,1452.84,2025-12-25T20:00:51.275610
100800,7.2625,1425.82,2025-12-25T20:01:41.859416
100850,7.2739,1442.12,2025-12-25T20:02:32.485488
100900,7.2711,1438.11,2025-12-25T20:03:23.081552
100950,7.2876,1462.10,2025-12-25T20:04:13.655946
101000,7.2496,1407.51,2025-12-25T20:05:04.247234
101050,7.2510,1409.52,2025-12-25T20:05:58.052946
101100,7.2495,1407.37,2025-12-25T20:06:48.611754
101150,7.2676,1433.04,2025-12-25T20:07:39.138502
101200,7.3303,1525.85,2025-12-25T20:08:29.679301
101250,7.2376,1390.80,2025-12-25T20:09:20.258856
101300,7.2746,1443.15,2025-12-25T20:10:10.817056
101350,7.2585,1420.17,2025-12-25T20:11:01.387112
101400,7.2087,1351.17,2025-12-25T20:11:51.910892
101450,7.2864,1460.34,2025-12-25T20:12:42.496162
101500,7.3399,1540.61,2025-12-25T20:13:33.076262
101550,7.2891,1464.21,2025-12-25T20:14:23.653586
101600,7.2841,1457.02,2025-12-25T20:15:14.262705
101650,7.2687,1434.72,2025-12-25T20:16:04.850760
101700,7.2938,1471.12,2025-12-25T20:16:55.448644
101750,7.2337,1385.38,2025-12-25T20:17:46.040982
101800,7.2736,1441.77,2025-12-25T20:18:36.688322
101850,7.2465,1403.25,2025-12-25T20:19:27.229863
101900,7.2781,1448.29,2025-12-25T20:20:17.815117
101950,7.3120,1498.15,2025-12-25T20:21:08.438416
102000,7.3302,1525.69,2025-12-25T20:21:59.003483
102050,7.4013,1638.12,2025-12-25T20:22:52.822073
102100,7.2912,1467.36,2025-12-25T20:23:43.451157
102150,7.3063,1489.70,2025-12-25T20:24:34.091113
102200,7.3002,1480.56,2025-12-25T20:25:24.708059
102250,7.3421,1543.90,2025-12-25T20:26:15.371840
102300,7.2679,1433.59,2025-12-25T20:27:05.933251
102350,7.3305,1526.18,2025-12-25T20:27:56.582830
102400,7.4350,1694.20,2025-12-25T20:28:47.202780
102450,7.2983,1477.81,2025-12-25T20:29:37.798726
102500,7.2619,1424.99,2025-12-25T20:30:28.430757
102550,7.3370,1536.11,2025-12-25T20:31:19.080688
102600,7.1966,1334.92,2025-12-25T20:32:09.691768
102650,7.2813,1452.87,2025-12-25T20:33:00.268518
102700,7.2581,1419.50,2025-12-25T20:33:50.908149
102750,7.2434,1398.89,2025-12-25T20:34:41.502692
102800,7.2844,1457.46,2025-12-25T20:35:32.148641
102850,7.3009,1481.66,2025-12-25T20:36:22.808420
102900,7.2358,1388.22,2025-12-25T20:37:13.476642
102950,7.2207,1367.45,2025-12-25T20:38:04.137070
103000,7.2551,1415.31,2025-12-25T20:38:54.762266
103050,7.2278,1377.14,2025-12-25T20:39:48.596464
103100,7.3062,1489.51,2025-12-25T20:40:39.172819
103150,7.2575,1418.69,2025-12-25T20:41:29.784596
103200,7.3090,1493.66,2025-12-25T20:42:20.345225
103250,7.2584,1419.98,2025-12-25T20:43:10.958691
103300,7.2677,1433.19,2025-12-25T20:44:01.544283
103350,7.2684,1434.31,2025-12-25T20:44:52.140190
103400,7.4047,1643.75,2025-12-25T20:45:42.721245
103450,7.2557,1416.21,2025-12-25T20:46:33.328439
103500,7.2440,1399.70,2025-12-25T20:47:23.921770
103550,7.2564,1417.15,2025-12-25T20:48:14.508040
103600,7.2672,1432.57,2025-12-25T20:49:05.111230
103650,7.3141,1501.37,2025-12-25T20:49:55.703974
103700,7.2526,1411.74,2025-12-25T20:50:46.324775
103750,7.3356,1533.92,2025-12-25T20:51:36.904896
103800,7.2805,1451.78,2025-12-25T20:52:27.512104
103850,7.3662,1581.62,2025-12-25T20:53:18.094119
103900,7.2999,1480.13,2025-12-25T20:54:08.723956
103950,7.2997,1479.88,2025-12-25T20:54:59.315369
104000,7.3257,1518.90,2025-12-25T20:55:49.895298
104050,7.3282,1522.66,2025-12-25T20:56:43.720033
104100,7.2946,1472.31,2025-12-25T20:57:34.303100
104150,7.2792,1449.86,2025-12-25T20:58:24.883314
104200,7.2852,1458.52,2025-12-25T20:59:15.454770
104250,7.2954,1473.46,2025-12-25T21:00:06.041075
104300,7.2657,1430.42,2025-12-25T21:00:56.618358
104350,7.2803,1451.41,2025-12-25T21:01:47.201086
104400,7.2740,1442.28,2025-12-25T21:02:37.816796
104450,7.3394,1539.85,2025-12-25T21:03:28.421953
104500,7.3042,1486.55,2025-12-25T21:04:19.007004
104550,7.2971,1476.00,2025-12-25T21:05:09.607269
104600,7.3058,1488.96,2025-12-25T21:06:00.197757
104650,7.2219,1369.04,2025-12-25T21:06:50.825982
104700,7.2293,1379.24,2025-12-25T21:07:41.411974
104750,7.6897,2185.62,2025-12-25T21:08:31.967731
104800,7.2429,1398.18,2025-12-25T21:09:22.572289
104850,7.2609,1423.53,2025-12-25T21:10:13.176604
104900,7.2806,1451.84,2025-12-25T21:11:03.780530
104950,7.2835,1456.07,2025-12-25T21:11:54.424717
105000,7.2740,1442.35,2025-12-25T21:12:45.123817
105050,7.2792,1449.84,2025-12-25T21:13:38.941359
105100,7.2630,1426.47,2025-12-25T21:14:29.528686
105150,7.2505,1408.80,2025-12-25T21:15:20.151187
105200,7.2531,1412.48,2025-12-25T21:16:10.748630
105250,7.2572,1418.30,2025-12-25T21:17:01.401651
105300,7.3378,1537.38,2025-12-25T21:17:51.962503
105350,7.2662,1431.10,2025-12-25T21:18:42.645890
105400,7.2931,1470.05,2025-12-25T21:19:33.268086
105450,7.3026,1484.15,2025-12-25T21:20:23.889340
105500,7.2427,1397.82,2025-12-25T21:21:14.471887
105550,7.2360,1388.54,2025-12-25T21:22:05.058930
105600,7.2786,1448.89,2025-12-25T21:22:55.617997
105650,7.2779,1447.90,2025-12-25T21:23:46.224765
105700,7.2947,1472.45,2025-12-25T21:24:36.806109
105750,7.2461,1402.69,2025-12-25T21:25:27.402385
105800,7.2664,1431.32,2025-12-25T21:26:18.020863
105850,7.2358,1388.32,2025-12-25T21:27:08.600661
105900,7.3053,1488.16,2025-12-25T21:27:59.212985
105950,7.3013,1482.29,2025-12-25T21:28:49.812637
106000,7.2724,1439.96,2025-12-25T21:29:40.404248
106050,7.2999,1480.08,2025-12-25T21:30:34.194466
106100,7.2769,1446.44,2025-12-25T21:31:24.801547
106150,7.2583,1419.88,2025-12-25T21:32:15.349706
106200,7.5263,1856.30,2025-12-25T21:33:05.934686
106250,7.2755,1444.44,2025-12-25T21:33:56.492330
106300,7.2591,1421.03,2025-12-25T21:34:46.979561
106350,7.2742,1442.57,2025-12-25T21:35:37.489288
106400,7.2486,1406.19,2025-12-25T21:36:27.986566
106450,7.2878,1462.35,2025-12-25T21:37:18.552666
106500,7.2910,1467.03,2025-12-25T21:38:09.092376
106550,7.2817,1453.52,2025-12-25T21:38:59.691225
106600,7.2796,1450.42,2025-12-25T21:39:50.369670
106650,7.2951,1473.06,2025-12-25T21:40:41.000338
106700,7.3013,1482.23,2025-12-25T21:41:31.554418
106750,7.2507,1409.04,2025-12-25T21:42:22.197547
106800,7.2360,1388.56,2025-12-25T21:43:12.819910
106850,7.2687,1434.62,2025-12-25T21:44:03.416419
106900,7.2556,1416.04,2025-12-25T21:44:54.119729
106950,7.2721,1439.52,2025-12-25T21:45:44.725142
107000,7.2720,1439.49,2025-12-25T21:46:35.350808
107050,7.2264,1375.27,2025-12-25T21:47:29.148751
107100,7.2412,1395.76,2025-12-25T21:48:19.697598
107150,7.2581,1419.53,2025-12-25T21:49:10.282043
107200,7.2681,1433.82,2025-12-25T21:50:00.905467
107250,7.2452,1401.38,2025-12-25T21:50:51.514106
107300,7.2165,1361.69,2025-12-25T21:51:42.188369
107350,7.2382,1391.62,2025-12-25T21:52:32.829939
107400,7.2740,1442.29,2025-12-25T21:53:23.485449
107450,7.2701,1436.68,2025-12-25T21:54:14.062274
107500,7.2900,1465.53,2025-12-25T21:55:04.719231
107550,7.2510,1409.58,2025-12-25T21:55:55.311789
107600,7.3796,1603.02,2025-12-25T21:56:45.922895
107650,7.2445,1400.33,2025-12-25T21:57:36.558588
107700,7.2545,1414.44,2025-12-25T21:58:27.175413
107750,7.2715,1438.70,2025-12-25T21:59:17.744392
107800,7.2903,1466.06,2025-12-25T22:00:08.382985
107850,7.2805,1451.72,2025-12-25T22:00:58.991331
107900,7.2756,1444.63,2025-12-25T22:01:49.612950
107950,7.2958,1474.14,2025-12-25T22:02:40.220575
108000,7.2172,1362.63,2025-12-25T22:03:30.883324
108050,7.4261,1679.27,2025-12-25T22:04:24.866962
108100,7.2831,1455.55,2025-12-25T22:05:15.479631
108150,7.2289,1378.68,2025-12-25T22:06:06.122756
108200,7.2995,1479.54,2025-12-25T22:06:56.810196
108250,7.2666,1431.61,2025-12-25T22:07:47.454941
108300,7.3454,1549.08,2025-12-25T22:08:38.151023
108350,7.2759,1444.99,2025-12-25T22:09:28.818725
108400,7.2753,1444.24,2025-12-25T22:10:19.482795
108450,7.2115,1354.88,2025-12-25T22:11:10.210279
108500,7.3133,1500.12,2025-12-25T22:12:00.933695
108550,7.2520,1410.94,2025-12-25T22:12:51.664596
108600,7.2509,1409.37,2025-12-25T22:13:42.340214
108650,7.2502,1408.38,2025-12-25T22:14:33.051632
108700,7.2802,1451.33,2025-12-25T22:15:23.764977
108750,7.2636,1427.42,2025-12-25T22:16:14.412751
108800,7.2452,1401.32,2025-12-25T22:17:05.125994
108850,7.3364,1535.14,2025-12-25T22:17:55.922590
108900,7.2456,1401.94,2025-12-25T22:18:46.656233
108950,7.2412,1395.80,2025-12-25T22:19:37.433144
109000,7.2798,1450.63,2025-12-25T22:20:28.189612
109050,7.2696,1435.92,2025-12-25T22:21:22.227215
109100,7.2881,1462.80,2025-12-25T22:22:12.972835
109150,7.2727,1440.46,2025-12-25T22:23:03.710363
109200,7.2567,1417.51,2025-12-25T22:23:54.460744
109250,7.2776,1447.53,2025-12-25T22:24:45.183926
109300,7.2020,1342.17,2025-12-25T22:25:35.870320
109350,7.2255,1373.97,2025-12-25T22:26:26.606075
109400,7.2407,1395.01,2025-12-25T22:27:17.330388
109450,7.2697,1436.10,2025-12-25T22:28:08.045129
109500,7.2709,1437.84,2025-12-25T22:28:58.760239
109550,7.2720,1439.39,2025-12-25T22:29:49.394768
109600,7.2371,1390.02,2025-12-25T22:30:40.042223
109650,7.2470,1403.82,2025-12-25T22:31:30.642375
109700,7.2737,1441.91,2025-12-25T22:32:21.257786
109750,7.3274,1521.44,2025-12-25T22:33:11.889361
109800,7.3074,1491.23,2025-12-25T22:34:02.607010
109850,7.3193,1509.11,2025-12-25T22:34:53.186540
109900,7.3629,1576.40,2025-12-25T22:35:43.778270
109950,7.2545,1414.42,2025-12-25T22:36:34.367534
110000,7.2048,1345.93,2025-12-25T22:37:25.022170
110050,7.2239,1371.88,2025-12-25T22:38:18.798297
110100,7.2487,1406.32,2025-12-25T22:39:09.409514
110150,7.2739,1442.12,2025-12-25T22:40:00.006869
110200,7.4540,1726.81,2025-12-25T22:40:50.615161
110250,7.2964,1474.98,2025-12-25T22:41:41.261559
110300,7.3258,1518.96,2025-12-25T22:42:31.888534
110350,7.2724,1439.99,2025-12-25T22:43:22.477807
110400,7.2504,1408.66,2025-12-25T22:44:13.085198
110450,7.2211,1367.97,2025-12-25T22:45:03.713563
110500,7.2831,1455.55,2025-12-25T22:45:54.363356
110550,7.2667,1431.78,2025-12-25T22:46:44.967281
110600,7.2479,1405.18,2025-12-25T22:47:35.665718
110650,7.2768,1446.37,2025-12-25T22:48:26.289876
110700,7.2262,1375.00,2025-12-25T22:49:16.900653
110750,7.2115,1354.89,2025-12-25T22:50:07.491954
110800,7.2166,1361.86,2025-12-25T22:50:58.169206
110850,7.2219,1369.03,2025-12-25T22:51:48.754733
110900,7.2188,1364.85,2025-12-25T22:52:39.367706
110950,7.2595,1421.58,2025-12-25T22:53:30.009332
111000,7.2402,1394.39,2025-12-25T22:54:20.609363
111050,7.2406,1394.88,2025-12-25T22:55:14.501827
111100,7.2232,1370.91,2025-12-25T22:56:05.171248
111150,7.2612,1423.94,2025-12-25T22:56:55.736652
111200,7.2569,1417.84,2025-12-25T22:57:46.429863
111250,7.2629,1426.34,2025-12-25T22:58:37.094675
111300,7.2561,1416.70,2025-12-25T22:59:27.767300
111350,7.2829,1455.16,2025-12-25T23:00:18.476798
111400,7.2847,1457.80,2025-12-25T23:01:09.125925
111450,7.2767,1446.24,2025-12-25T23:01:59.807042
111500,7.2688,1434.90,2025-12-25T23:02:50.553448
111550,7.1958,1333.81,2025-12-25T23:03:41.220030
111600,7.3170,1505.63,2025-12-25T23:04:31.975133
111650,7.2968,1475.58,2025-12-25T23:05:22.655343
111700,7.2197,1366.10,2025-12-25T23:06:13.395042
111750,7.2647,1428.92,2025-12-25T23:07:04.060232
111800,7.2255,1373.96,2025-12-25T23:07:54.736943
111850,7.2695,1435.89,2025-12-25T23:08:45.450871
111900,7.2050,1346.19,2025-12-25T23:09:36.177083
111950,7.1975,1336.05,2025-12-25T23:10:26.897636
112000,7.2598,1421.90,2025-12-25T23:11:17.519050
112050,7.2320,1383.03,2025-12-25T23:12:11.482401
112100,7.2427,1397.83,2025-12-25T23:13:02.152743
112150,7.2905,1466.34,2025-12-25T23:13:52.906802
112200,7.2026,1342.95,2025-12-25T23:14:43.676490
112250,7.2632,1426.79,2025-12-25T23:15:34.430120
112300,7.2536,1413.15,2025-12-25T23:16:25.111461
112350,7.2261,1374.89,2025-12-25T23:17:15.848316
112400,7.2287,1378.43,2025-12-25T23:18:06.477823
112450,7.2257,1374.31,2025-12-25T23:18:57.157178
112500,7.3608,1573.08,2025-12-25T23:19:47.834856
112550,7.2501,1408.23,2025-12-25T23:20:38.515754
112600,7.2254,1373.87,2025-12-25T23:21:29.189102
112650,7.2674,1432.82,2025-12-25T23:22:19.815015
112700,7.2114,1354.78,2025-12-25T23:23:10.478210
112750,7.3314,1527.49,2025-12-25T23:24:01.131096
112800,7.3283,1522.78,2025-12-25T23:24:51.729445
112850,7.2279,1377.39,2025-12-25T23:25:42.341914
112900,7.2588,1420.60,2025-12-25T23:26:32.940494
112950,7.2217,1368.87,2025-12-25T23:27:23.520363
113000,7.1851,1319.64,2025-12-25T23:28:14.083067
113050,7.2426,1397.77,2025-12-25T23:29:07.930066
113100,7.2448,1400.82,2025-12-25T23:29:58.513501
113150,7.2232,1370.87,2025-12-25T23:30:49.080180
113200,7.2207,1367.41,2025-12-25T23:31:39.677352
113250,7.1860,1320.75,2025-12-25T23:32:30.286103
113300,7.2276,1376.88,2025-12-25T23:33:20.904964
113350,7.2286,1378.34,2025-12-25T23:34:11.557492
113400,7.2573,1418.38,2025-12-25T23:35:02.154063
113450,7.2488,1406.41,2025-12-25T23:35:52.783927
113500,7.2619,1424.90,2025-12-25T23:36:43.413214
113550,7.2295,1379.58,2025-12-25T23:37:34.001115
113600,7.3222,1513.50,2025-12-25T23:38:24.609478
113650,7.6364,2072.21,2025-12-25T23:39:15.222330
113700,7.2522,1411.22,2025-12-25T23:40:05.874302
113750,7.2341,1385.83,2025-12-25T23:40:56.527354
113800,7.2120,1355.63,2025-12-25T23:41:47.187687
113850,7.2807,1451.94,2025-12-25T23:42:37.852860
113900,7.1739,1304.87,2025-12-25T23:43:28.520137
113950,7.1820,1315.58,2025-12-25T23:44:19.184643
114000,7.2299,1380.05,2025-12-25T23:45:09.877424
114050,7.2273,1376.51,2025-12-25T23:46:03.888949
114100,7.2144,1358.85,2025-12-25T23:46:54.608806
114150,7.1592,1285.83,2025-12-25T23:47:45.281879
114200,7.2152,1359.97,2025-12-25T23:48:35.972550
114250,7.2236,1371.48,2025-12-25T23:49:26.632562
114300,7.2432,1398.62,2025-12-25T23:50:17.338109
114350,7.3107,1496.25,2025-12-25T23:51:07.967115
114400,7.2876,1462.10,2025-12-25T23:51:58.687779
114450,7.2390,1392.70,2025-12-25T23:52:49.428190
114500,7.2620,1425.17,2025-12-25T23:53:40.130120
114550,7.2102,1353.15,2025-12-25T23:54:30.872968
114600,7.2182,1364.03,2025-12-25T23:55:21.564277
114650,7.5282,1859.71,2025-12-25T23:56:12.269853
114700,7.2538,1413.46,2025-12-25T23:57:02.951720
114750,7.1900,1326.04,2025-12-25T23:57:53.677410
114800,7.2074,1349.45,2025-12-25T23:58:44.416414
114850,7.2065,1348.10,2025-12-25T23:59:35.086296
114900,7.2410,1395.52,2025-12-26T00:00:25.789758
114950,7.2415,1396.20,2025-12-26T00:01:16.488960
115000,7.2355,1387.77,2025-12-26T00:02:07.176530
115050,7.2355,1387.89,2025-12-26T00:03:01.215252
115100,7.2374,1390.53,2025-12-26T00:03:51.909919
115150,7.1899,1325.91,2025-12-26T00:04:42.602711
115200,7.2125,1356.22,2025-12-26T00:05:33.301860
115250,7.2764,1445.73,2025-12-26T00:06:23.985517
115300,7.2558,1416.33,2025-12-26T00:07:14.718973
115350,7.1632,1291.01,2025-12-26T00:08:05.412686
115400,7.2605,1422.94,2025-12-26T00:08:56.155355
115450,7.2155,1360.35,2025-12-26T00:09:46.874492
115500,7.2210,1367.84,2025-12-26T00:10:37.585101
115550,7.1609,1288.01,2025-12-26T00:11:28.294788
115600,7.2239,1371.87,2025-12-26T00:12:19.005264
115650,7.2668,1432.01,2025-12-26T00:13:09.665004
115700,7.2075,1349.49,2025-12-26T00:14:00.397570
115750,7.2100,1352.90,2025-12-26T00:14:51.066069
115800,7.2050,1346.18,2025-12-26T00:15:41.805390
115850,7.2008,1340.54,2025-12-26T00:16:32.532427
115900,7.2077,1349.78,2025-12-26T00:17:23.252112
115950,7.2397,1393.64,2025-12-26T00:18:13.952795
116000,7.2145,1359.01,2025-12-26T00:19:04.629057
116050,7.2157,1360.64,2025-12-26T00:19:58.729882
116100,7.1973,1335.79,2025-12-26T00:20:49.448683
116150,7.2033,1343.91,2025-12-26T00:21:40.126150
116200,7.2260,1374.65,2025-12-26T00:22:30.870160
116250,7.2099,1352.72,2025-12-26T00:23:21.548365
116300,7.1931,1330.28,2025-12-26T00:24:12.260351
116350,7.3074,1491.31,2025-12-26T00:25:03.001237
116400,7.2167,1361.94,2025-12-26T00:25:53.762069
116450,7.2786,1449.00,2025-12-26T00:26:44.527904
116500,7.2207,1367.38,2025-12-26T00:27:35.276304
116550,7.2117,1355.21,2025-12-26T00:28:25.996587
116600,7.2076,1349.64,2025-12-26T00:29:16.739857
116650,7.1912,1327.68,2025-12-26T00:30:07.438121
116700,7.2987,1478.38,2025-12-26T00:30:58.142035
116750,7.2560,1416.51,2025-12-26T00:31:48.816158
116800,7.2474,1404.41,2025-12-26T00:32:39.521140
116850,7.1959,1333.89,2025-12-26T00:33:30.258956
116900,7.2494,1407.32,2025-12-26T00:34:21.006607
116950,7.2358,1388.28,2025-12-26T00:35:11.727687
117000,7.1921,1328.94,2025-12-26T00:36:02.407993
117050,7.1842,1318.49,2025-12-26T00:36:56.419488
117100,7.2381,1391.51,2025-12-26T00:37:47.097096
117150,7.2308,1381.33,2025-12-26T00:38:37.776419
117200,7.2412,1395.80,2025-12-26T00:39:28.496129
117250,7.2753,1444.20,2025-12-26T00:40:19.168812
117300,7.1427,1264.82,2025-12-26T00:41:09.890064
117350,7.1932,1330.29,2025-12-26T00:42:00.562365
117400,7.1815,1314.86,2025-12-26T00:42:51.251764
117450,7.2446,1400.49,2025-12-26T00:43:41.946847
117500,7.1997,1339.02,2025-12-26T00:44:32.643448
117550,7.2070,1348.85,2025-12-26T00:45:23.352798
117600,7.2761,1445.32,2025-12-26T00:46:14.070350
