step,category,accuracy,mean_log_ratio,correct,total,timestamp
127000,collocation,0.00,-0.0000,0,3,2025-12-26T03:25:29.835544
128000,sv_agreement,60.00,0.1943,3,5,2025-12-26T03:42:25.253564
128000,article,50.00,0.0000,1,2,2025-12-26T03:42:25.253578
128000,collocation,0.00,-0.0000,0,3,2025-12-26T03:42:25.253587
129000,sv_agreement,60.00,0.6261,3,5,2025-12-26T03:59:21.129260
129000,article,50.00,0.0000,1,2,2025-12-26T03:59:21.129274
129000,collocation,0.00,-0.0000,0,3,2025-12-26T03:59:21.129284
130000,sv_agreement,60.00,1.0318,3,5,2025-12-26T04:16:17.002908
130000,article,50.00,0.0000,1,2,2025-12-26T04:16:17.002922
130000,collocation,0.00,-0.0000,0,3,2025-12-26T04:16:17.002931
131000,sv_agreement,60.00,1.2394,3,5,2025-12-26T04:33:13.080226
131000,article,50.00,0.0000,1,2,2025-12-26T04:33:13.080241
131000,collocation,0.00,-0.0001,0,3,2025-12-26T04:33:13.080251
132000,sv_agreement,60.00,0.5165,3,5,2025-12-26T04:50:09.126115
132000,article,50.00,0.0000,1,2,2025-12-26T04:50:09.126129
132000,collocation,0.00,-0.0000,0,3,2025-12-26T04:50:09.126139
133000,sv_agreement,60.00,0.7899,3,5,2025-12-26T05:07:04.278871
133000,article,50.00,0.0000,1,2,2025-12-26T05:07:04.278885
133000,collocation,0.00,-0.0000,0,3,2025-12-26T05:07:04.278895
134000,sv_agreement,60.00,1.4590,3,5,2025-12-26T05:24:00.680302
134000,article,50.00,0.0000,1,2,2025-12-26T05:24:00.680320
134000,collocation,0.00,-0.0000,0,3,2025-12-26T05:24:00.680332
135000,sv_agreement,60.00,1.0538,3,5,2025-12-26T05:40:57.602236
135000,article,50.00,0.0000,1,2,2025-12-26T05:40:57.602251
135000,collocation,0.00,-0.0000,0,3,2025-12-26T05:40:57.602260
136000,sv_agreement,60.00,0.7839,3,5,2025-12-26T05:57:53.929688
136000,article,50.00,0.0000,1,2,2025-12-26T05:57:53.929703
136000,collocation,0.00,-0.0000,0,3,2025-12-26T05:57:53.929712
137000,sv_agreement,60.00,0.8492,3,5,2025-12-26T06:14:51.293050
137000,article,50.00,0.0000,1,2,2025-12-26T06:14:51.293069
137000,collocation,0.00,-0.0000,0,3,2025-12-26T06:14:51.293079
138000,sv_agreement,60.00,0.4219,3,5,2025-12-26T06:31:48.048909
138000,article,50.00,0.0000,1,2,2025-12-26T06:31:48.048927
138000,collocation,0.00,-0.0000,0,3,2025-12-26T06:31:48.048937
139000,sv_agreement,60.00,1.5227,3,5,2025-12-26T06:48:43.779458
139000,article,50.00,0.0000,1,2,2025-12-26T06:48:43.779472
139000,collocation,0.00,-0.0000,0,3,2025-12-26T06:48:43.779481
140000,sv_agreement,60.00,0.8777,3,5,2025-12-26T07:05:39.556813
140000,article,50.00,0.0000,1,2,2025-12-26T07:05:39.556827
140000,collocation,0.00,-0.0000,0,3,2025-12-26T07:05:39.556837
141000,sv_agreement,60.00,0.5965,3,5,2025-12-26T07:22:35.806714
141000,article,50.00,0.0000,1,2,2025-12-26T07:22:35.806728
141000,collocation,0.00,-0.0000,0,3,2025-12-26T07:22:35.806738
142000,sv_agreement,60.00,1.3971,3,5,2025-12-26T07:39:31.589503
142000,article,50.00,0.0008,1,2,2025-12-26T07:39:31.589515
142000,collocation,0.00,-0.0000,0,3,2025-12-26T07:39:31.589525
143000,sv_agreement,60.00,1.0695,3,5,2025-12-26T07:56:28.338298
143000,article,50.00,0.0000,1,2,2025-12-26T07:56:28.338312
143000,collocation,0.00,-0.0000,0,3,2025-12-26T07:56:28.338322
144000,sv_agreement,60.00,0.9329,3,5,2025-12-26T08:13:24.575067
144000,article,50.00,0.0001,1,2,2025-12-26T08:13:24.575080
144000,collocation,0.00,-0.0000,0,3,2025-12-26T08:13:24.575090
145000,sv_agreement,60.00,0.4036,3,5,2025-12-26T08:30:20.136831
145000,article,50.00,0.0000,1,2,2025-12-26T08:30:20.136844
145000,collocation,0.00,-0.0000,0,3,2025-12-26T08:30:20.136854
146000,sv_agreement,60.00,2.2901,3,5,2025-12-26T08:47:15.722887
146000,article,50.00,0.0000,1,2,2025-12-26T08:47:15.722901
146000,collocation,0.00,-0.0000,0,3,2025-12-26T08:47:15.722910
147000,sv_agreement,60.00,2.3471,3,5,2025-12-26T09:04:12.053785
147000,article,50.00,0.0000,1,2,2025-12-26T09:04:12.053800
147000,collocation,0.00,-0.0007,0,3,2025-12-26T09:04:12.053809
148000,sv_agreement,60.00,2.7494,3,5,2025-12-26T09:21:08.944465
148000,article,50.00,0.0000,1,2,2025-12-26T09:21:08.944479
148000,collocation,0.00,-0.0001,0,3,2025-12-26T09:21:08.944488
149000,sv_agreement,60.00,0.9032,3,5,2025-12-26T09:38:05.261714
149000,article,50.00,0.0000,1,2,2025-12-26T09:38:05.261728
149000,collocation,0.00,-0.0001,0,3,2025-12-26T09:38:05.261738
150000,sv_agreement,60.00,0.8701,3,5,2025-12-26T09:55:01.308970
150000,article,50.00,0.0000,1,2,2025-12-26T09:55:01.308984
150000,collocation,0.00,-0.0000,0,3,2025-12-26T09:55:01.308994
151000,sv_agreement,60.00,1.6192,3,5,2025-12-26T10:11:58.076766
151000,article,50.00,0.0000,1,2,2025-12-26T10:11:58.076783
151000,collocation,0.00,-0.0000,0,3,2025-12-26T10:11:58.076795
152000,sv_agreement,60.00,0.7839,3,5,2025-12-26T10:28:54.783213
152000,article,50.00,0.0000,1,2,2025-12-26T10:28:54.783227
152000,collocation,0.00,-0.0000,0,3,2025-12-26T10:28:54.783236
153000,sv_agreement,60.00,1.3044,3,5,2025-12-26T10:45:51.348401
153000,article,50.00,0.0000,1,2,2025-12-26T10:45:51.348415
153000,collocation,0.00,-0.0000,0,3,2025-12-26T10:45:51.348425
154000,sv_agreement,60.00,0.6021,3,5,2025-12-26T11:02:48.226350
154000,article,50.00,0.0000,1,2,2025-12-26T11:02:48.226364
154000,collocation,0.00,-0.0000,0,3,2025-12-26T11:02:48.226374
155000,sv_agreement,60.00,0.8011,3,5,2025-12-26T11:19:45.052867
155000,article,50.00,0.0000,1,2,2025-12-26T11:19:45.052881
155000,collocation,0.00,-0.0000,0,3,2025-12-26T11:19:45.052891
156000,sv_agreement,60.00,0.8907,3,5,2025-12-26T11:36:41.936636
156000,article,50.00,0.0000,1,2,2025-12-26T11:36:41.936650
156000,collocation,0.00,-0.0000,0,3,2025-12-26T11:36:41.936659
157000,sv_agreement,60.00,0.9592,3,5,2025-12-26T11:53:39.158241
157000,article,50.00,0.0000,1,2,2025-12-26T11:53:39.158255
157000,collocation,0.00,-0.0000,0,3,2025-12-26T11:53:39.158265
158000,sv_agreement,60.00,1.3549,3,5,2025-12-26T12:10:35.793577
158000,article,50.00,0.0000,1,2,2025-12-26T12:10:35.793590
158000,collocation,0.00,-0.0000,0,3,2025-12-26T12:10:35.793599
159000,sv_agreement,60.00,0.5765,3,5,2025-12-26T12:27:32.159352
159000,article,50.00,0.0000,1,2,2025-12-26T12:27:32.159366
159000,collocation,0.00,-0.0000,0,3,2025-12-26T12:27:32.159375
160000,sv_agreement,60.00,1.3649,3,5,2025-12-26T12:44:27.839587
160000,article,50.00,0.0000,1,2,2025-12-26T12:44:27.839601
160000,collocation,0.00,-0.0000,0,3,2025-12-26T12:44:27.839611
161000,sv_agreement,60.00,1.7019,3,5,2025-12-26T13:01:23.036741
161000,article,50.00,0.0000,1,2,2025-12-26T13:01:23.036755
161000,collocation,0.00,-0.0000,0,3,2025-12-26T13:01:23.036764
162000,sv_agreement,60.00,0.8520,3,5,2025-12-26T13:18:19.021376
162000,article,50.00,0.0000,1,2,2025-12-26T13:18:19.021390
162000,collocation,0.00,-0.0000,0,3,2025-12-26T13:18:19.021399
163000,sv_agreement,60.00,0.7294,3,5,2025-12-26T13:35:14.409763
163000,article,50.00,0.0000,1,2,2025-12-26T13:35:14.409777
163000,collocation,0.00,-0.0000,0,3,2025-12-26T13:35:14.409787
164000,sv_agreement,60.00,0.9490,3,5,2025-12-26T13:52:10.149381
164000,article,50.00,0.0000,1,2,2025-12-26T13:52:10.149394
164000,collocation,0.00,-0.0000,0,3,2025-12-26T13:52:10.149404
165000,sv_agreement,60.00,1.3717,3,5,2025-12-26T14:09:05.039994
165000,article,50.00,0.0000,1,2,2025-12-26T14:09:05.040008
165000,collocation,0.00,-0.0000,0,3,2025-12-26T14:09:05.040017
166000,sv_agreement,60.00,0.4564,3,5,2025-12-26T14:25:59.776338
166000,article,50.00,0.0000,1,2,2025-12-26T14:25:59.776352
166000,collocation,0.00,-0.0002,0,3,2025-12-26T14:25:59.776362
167000,sv_agreement,60.00,1.0524,3,5,2025-12-26T14:42:55.018146
167000,article,50.00,0.0000,1,2,2025-12-26T14:42:55.018160
167000,collocation,0.00,-0.0000,0,3,2025-12-26T14:42:55.018169
168000,sv_agreement,60.00,0.9915,3,5,2025-12-26T14:59:49.963715
168000,article,50.00,0.0000,1,2,2025-12-26T14:59:49.963730
168000,collocation,0.00,-0.0062,0,3,2025-12-26T14:59:49.963741
169000,sv_agreement,60.00,0.8444,3,5,2025-12-26T15:16:45.405857
169000,article,50.00,0.0000,1,2,2025-12-26T15:16:45.405871
169000,collocation,0.00,-0.0000,0,3,2025-12-26T15:16:45.405880
170000,sv_agreement,60.00,0.9865,3,5,2025-12-26T15:33:40.317102
170000,article,50.00,0.0000,1,2,2025-12-26T15:33:40.317116
170000,collocation,0.00,-0.0000,0,3,2025-12-26T15:33:40.317125
171000,sv_agreement,60.00,0.4929,3,5,2025-12-26T15:50:35.550153
171000,article,50.00,0.0000,1,2,2025-12-26T15:50:35.550167
171000,collocation,0.00,-0.0000,0,3,2025-12-26T15:50:35.550176
172000,sv_agreement,60.00,0.6426,3,5,2025-12-26T16:07:31.919656
172000,article,50.00,0.0000,1,2,2025-12-26T16:07:31.919670
172000,collocation,0.00,-0.0000,0,3,2025-12-26T16:07:31.919679
173000,sv_agreement,60.00,0.8454,3,5,2025-12-26T16:24:28.107325
173000,article,50.00,0.0000,1,2,2025-12-26T16:24:28.107340
173000,collocation,0.00,-0.0000,0,3,2025-12-26T16:24:28.107349
174000,sv_agreement,60.00,1.3745,3,5,2025-12-26T16:41:24.130094
174000,article,50.00,0.0000,1,2,2025-12-26T16:41:24.130108
174000,collocation,0.00,-0.0000,0,3,2025-12-26T16:41:24.130118
175000,sv_agreement,60.00,0.9415,3,5,2025-12-26T16:58:19.694490
175000,article,50.00,0.0000,1,2,2025-12-26T16:58:19.694504
175000,collocation,0.00,-0.0000,0,3,2025-12-26T16:58:19.694514
176000,sv_agreement,60.00,1.1053,3,5,2025-12-26T17:15:15.188059
176000,article,50.00,0.0000,1,2,2025-12-26T17:15:15.188073
176000,collocation,0.00,-0.0000,0,3,2025-12-26T17:15:15.188082
177000,sv_agreement,60.00,0.8680,3,5,2025-12-26T17:32:09.567979
177000,article,50.00,0.0000,1,2,2025-12-26T17:32:09.567993
177000,collocation,0.00,-0.0000,0,3,2025-12-26T17:32:09.568002
178000,sv_agreement,60.00,0.8702,3,5,2025-12-26T17:49:06.622232
178000,article,50.00,0.0000,1,2,2025-12-26T17:49:06.622246
178000,collocation,0.00,-0.0000,0,3,2025-12-26T17:49:06.622255
179000,sv_agreement,60.00,1.1515,3,5,2025-12-26T18:06:02.225903
179000,article,50.00,0.0000,1,2,2025-12-26T18:06:02.225917
179000,collocation,0.00,-0.0000,0,3,2025-12-26T18:06:02.225927
180000,sv_agreement,60.00,0.2474,3,5,2025-12-26T18:22:57.942654
180000,article,50.00,0.0000,1,2,2025-12-26T18:22:57.942668
180000,collocation,0.00,-0.0000,0,3,2025-12-26T18:22:57.942678
181000,sv_agreement,60.00,0.7962,3,5,2025-12-26T18:39:55.649421
181000,article,50.00,0.0000,1,2,2025-12-26T18:39:55.649435
181000,collocation,0.00,-0.0000,0,3,2025-12-26T18:39:55.649444
182000,sv_agreement,60.00,1.2331,3,5,2025-12-26T18:56:51.223531
182000,article,50.00,0.0000,1,2,2025-12-26T18:56:51.223545
182000,collocation,0.00,-0.0000,0,3,2025-12-26T18:56:51.223555
183000,sv_agreement,60.00,0.9070,3,5,2025-12-26T19:13:47.852532
183000,article,50.00,0.0000,1,2,2025-12-26T19:13:47.852545
183000,collocation,0.00,-0.0000,0,3,2025-12-26T19:13:47.852555
184000,sv_agreement,60.00,1.0353,3,5,2025-12-26T19:30:45.219675
184000,article,50.00,0.0000,1,2,2025-12-26T19:30:45.219689
184000,collocation,0.00,-0.0000,0,3,2025-12-26T19:30:45.219698
185000,sv_agreement,60.00,0.7336,3,5,2025-12-26T19:47:40.577479
185000,article,50.00,0.0000,1,2,2025-12-26T19:47:40.577493
185000,collocation,0.00,-0.0000,0,3,2025-12-26T19:47:40.577502
186000,sv_agreement,60.00,0.9503,3,5,2025-12-26T20:04:36.780720
186000,article,50.00,0.0000,1,2,2025-12-26T20:04:36.780733
186000,collocation,0.00,-0.0000,0,3,2025-12-26T20:04:36.780743
187000,sv_agreement,60.00,0.9103,3,5,2025-12-26T20:21:34.693113
187000,article,50.00,0.0000,1,2,2025-12-26T20:21:34.693128
187000,collocation,0.00,-0.0000,0,3,2025-12-26T20:21:34.693138
188000,sv_agreement,60.00,0.8138,3,5,2025-12-26T20:38:30.502702
188000,article,50.00,0.0000,1,2,2025-12-26T20:38:30.502716
188000,collocation,0.00,-0.0000,0,3,2025-12-26T20:38:30.502725
189000,sv_agreement,60.00,0.8136,3,5,2025-12-26T20:55:26.721534
189000,article,100.00,0.0000,2,2,2025-12-26T20:55:26.721548
189000,collocation,0.00,-0.0000,0,3,2025-12-26T20:55:26.721558
190000,sv_agreement,60.00,0.9172,3,5,2025-12-26T21:12:23.580962
190000,article,100.00,0.0000,2,2,2025-12-26T21:12:23.580976
190000,collocation,0.00,-0.0000,0,3,2025-12-26T21:12:23.580985
191000,sv_agreement,60.00,0.6467,3,5,2025-12-26T21:29:20.404973
191000,article,50.00,0.0000,1,2,2025-12-26T21:29:20.404987
191000,collocation,0.00,-0.0000,0,3,2025-12-26T21:29:20.404997
192000,sv_agreement,60.00,1.1776,3,5,2025-12-26T21:46:17.916372
192000,article,50.00,0.0000,1,2,2025-12-26T21:46:17.916386
192000,collocation,0.00,-0.0000,0,3,2025-12-26T21:46:17.916395
193000,sv_agreement,60.00,0.8453,3,5,2025-12-26T22:03:14.692379
193000,article,50.00,0.0000,1,2,2025-12-26T22:03:14.692394
193000,collocation,0.00,-0.0000,0,3,2025-12-26T22:03:14.692403
194000,sv_agreement,60.00,0.6128,3,5,2025-12-26T22:20:10.654641
194000,article,50.00,0.0000,1,2,2025-12-26T22:20:10.654658
194000,collocation,0.00,-0.0000,0,3,2025-12-26T22:20:10.654669
195000,sv_agreement,60.00,1.1608,3,5,2025-12-26T22:37:07.082965
195000,article,50.00,0.0000,1,2,2025-12-26T22:37:07.082980
195000,collocation,0.00,-0.0000,0,3,2025-12-26T22:37:07.082990
196000,sv_agreement,60.00,1.2408,3,5,2025-12-26T22:54:02.185088
196000,article,50.00,0.0000,1,2,2025-12-26T22:54:02.185101
196000,collocation,0.00,-0.0000,0,3,2025-12-26T22:54:02.185112
197000,sv_agreement,60.00,1.0780,3,5,2025-12-26T23:10:57.792564
197000,article,50.00,0.0000,1,2,2025-12-26T23:10:57.792578
197000,collocation,0.00,-0.0000,0,3,2025-12-26T23:10:57.792587
198000,sv_agreement,60.00,1.2369,3,5,2025-12-26T23:27:54.818802
198000,article,50.00,0.0000,1,2,2025-12-26T23:27:54.818818
198000,collocation,0.00,-0.0000,0,3,2025-12-26T23:27:54.818829
199000,sv_agreement,60.00,0.5740,3,5,2025-12-26T23:44:49.999003
199000,article,50.00,0.0000,1,2,2025-12-26T23:44:49.999017
199000,collocation,0.00,-0.0000,0,3,2025-12-26T23:44:49.999027
200000,sv_agreement,60.00,1.0793,3,5,2025-12-27T00:01:45.856224
200000,article,50.00,0.0000,1,2,2025-12-27T00:01:45.856238
200000,collocation,0.00,-0.0000,0,3,2025-12-27T00:01:45.856248
201000,sv_agreement,60.00,0.7856,3,5,2025-12-27T00:18:43.030651
201000,article,50.00,0.0000,1,2,2025-12-27T00:18:43.030665
201000,collocation,0.00,-0.0000,0,3,2025-12-27T00:18:43.030675
1000,sv_agreement,60.00,1.7170,3,5,2025-12-27T02:47:18.912921
1000,article,50.00,0.0000,1,2,2025-12-27T02:47:18.912938
1000,collocation,0.00,-0.0000,0,3,2025-12-27T02:47:18.912948
2000,sv_agreement,60.00,3.1078,3,5,2025-12-27T02:53:49.333085
2000,article,50.00,0.0000,1,2,2025-12-27T02:53:49.333098
2000,collocation,0.00,-0.0000,0,3,2025-12-27T02:53:49.333108
3000,sv_agreement,60.00,2.9841,3,5,2025-12-27T03:00:19.885512
3000,article,50.00,0.0003,1,2,2025-12-27T03:00:19.885526
3000,collocation,0.00,-0.0000,0,3,2025-12-27T03:00:19.885536
4000,sv_agreement,60.00,2.1034,3,5,2025-12-27T03:06:50.460072
4000,article,50.00,0.0001,1,2,2025-12-27T03:06:50.460087
4000,collocation,33.33,-0.0000,1,3,2025-12-27T03:06:50.460097
5000,sv_agreement,60.00,4.1150,3,5,2025-12-27T03:13:20.739403
5000,article,100.00,0.0000,2,2,2025-12-27T03:13:20.739416
5000,collocation,0.00,-0.0000,0,3,2025-12-27T03:13:20.739426
6000,sv_agreement,60.00,3.1382,3,5,2025-12-27T03:19:50.990333
6000,article,50.00,0.4133,1,2,2025-12-27T03:19:50.990346
6000,collocation,0.00,-0.0000,0,3,2025-12-27T03:19:50.990356
7000,sv_agreement,60.00,3.9872,3,5,2025-12-27T03:26:21.077047
7000,article,50.00,2.2228,1,2,2025-12-27T03:26:21.077060
7000,collocation,0.00,-0.0000,0,3,2025-12-27T03:26:21.077070
8000,sv_agreement,60.00,2.3883,3,5,2025-12-27T03:32:51.178081
8000,article,50.00,5.1580,1,2,2025-12-27T03:32:51.178095
8000,collocation,33.33,-0.0000,1,3,2025-12-27T03:32:51.178105
9000,sv_agreement,60.00,2.3755,3,5,2025-12-27T03:39:21.208832
9000,article,50.00,0.2569,1,2,2025-12-27T03:39:21.208846
9000,collocation,0.00,-0.0000,0,3,2025-12-27T03:39:21.208856
10000,sv_agreement,60.00,2.7742,3,5,2025-12-27T03:45:51.331450
10000,article,50.00,0.0017,1,2,2025-12-27T03:45:51.331466
10000,collocation,33.33,-0.0000,1,3,2025-12-27T03:45:51.331476
11000,sv_agreement,60.00,2.4685,3,5,2025-12-27T03:52:21.231632
11000,article,50.00,0.0000,1,2,2025-12-27T03:52:21.231646
11000,collocation,33.33,-0.0000,1,3,2025-12-27T03:52:21.231656
12000,sv_agreement,60.00,-0.0029,3,5,2025-12-27T03:58:51.101307
12000,article,50.00,0.0803,1,2,2025-12-27T03:58:51.101321
12000,collocation,33.33,-0.0000,1,3,2025-12-27T03:58:51.101330
13000,sv_agreement,60.00,1.5993,3,5,2025-12-27T04:05:20.794445
13000,article,100.00,0.0002,2,2,2025-12-27T04:05:20.794459
13000,collocation,0.00,-0.0000,0,3,2025-12-27T04:05:20.794470
14000,sv_agreement,60.00,1.5736,3,5,2025-12-27T04:11:50.312317
14000,article,50.00,0.0000,1,2,2025-12-27T04:11:50.312334
14000,collocation,33.33,-0.0000,1,3,2025-12-27T04:11:50.312348
15000,sv_agreement,60.00,-0.0464,3,5,2025-12-27T04:18:19.868284
15000,article,50.00,0.0000,1,2,2025-12-27T04:18:19.868299
15000,collocation,33.33,-0.0000,1,3,2025-12-27T04:18:19.868308
16000,sv_agreement,60.00,2.0580,3,5,2025-12-27T04:24:49.281458
16000,article,50.00,0.0000,1,2,2025-12-27T04:24:49.281473
16000,collocation,0.00,-0.0000,0,3,2025-12-27T04:24:49.281483
17000,sv_agreement,60.00,0.7604,3,5,2025-12-27T04:31:18.623132
17000,article,50.00,0.0000,1,2,2025-12-27T04:31:18.623147
17000,collocation,0.00,-0.0000,0,3,2025-12-27T04:31:18.623156
18000,sv_agreement,60.00,2.1626,3,5,2025-12-27T04:37:47.752033
18000,article,50.00,0.0003,1,2,2025-12-27T04:37:47.752047
18000,collocation,0.00,-0.0000,0,3,2025-12-27T04:37:47.752057
19000,sv_agreement,60.00,0.6211,3,5,2025-12-27T04:44:16.820236
19000,article,50.00,0.0000,1,2,2025-12-27T04:44:16.820250
19000,collocation,0.00,-0.0000,0,3,2025-12-27T04:44:16.820260
20000,sv_agreement,60.00,0.8878,3,5,2025-12-27T04:50:46.018857
20000,article,50.00,0.0000,1,2,2025-12-27T04:50:46.018874
20000,collocation,0.00,-0.0000,0,3,2025-12-27T04:50:46.018884
21000,sv_agreement,60.00,-0.0109,3,5,2025-12-27T04:57:14.857237
21000,article,50.00,0.0000,1,2,2025-12-27T04:57:14.857251
21000,collocation,0.00,-0.0000,0,3,2025-12-27T04:57:14.857261
22000,sv_agreement,60.00,0.6210,3,5,2025-12-27T05:03:44.153084
22000,article,50.00,0.0000,1,2,2025-12-27T05:03:44.153099
22000,collocation,0.00,-0.0000,0,3,2025-12-27T05:03:44.153108
23000,sv_agreement,60.00,1.0669,3,5,2025-12-27T05:10:13.309174
23000,article,50.00,0.0000,1,2,2025-12-27T05:10:13.309189
23000,collocation,0.00,-0.0000,0,3,2025-12-27T05:10:13.309199
24000,sv_agreement,60.00,1.8919,3,5,2025-12-27T05:16:42.259950
24000,article,50.00,0.0001,1,2,2025-12-27T05:16:42.259964
24000,collocation,0.00,-0.0000,0,3,2025-12-27T05:16:42.259974
25000,sv_agreement,60.00,2.8148,3,5,2025-12-27T05:23:11.115296
25000,article,50.00,0.0000,1,2,2025-12-27T05:23:11.115310
25000,collocation,0.00,-0.0000,0,3,2025-12-27T05:23:11.115320
26000,sv_agreement,60.00,1.0483,3,5,2025-12-27T05:29:39.897068
26000,article,50.00,0.0000,1,2,2025-12-27T05:29:39.897083
26000,collocation,0.00,-0.0000,0,3,2025-12-27T05:29:39.897094
27000,sv_agreement,60.00,0.8008,3,5,2025-12-27T05:36:08.966531
27000,article,50.00,0.0000,1,2,2025-12-27T05:36:08.966546
27000,collocation,0.00,-0.0000,0,3,2025-12-27T05:36:08.966555
28000,sv_agreement,60.00,1.0851,3,5,2025-12-27T05:42:38.733500
28000,article,50.00,0.0000,1,2,2025-12-27T05:42:38.733514
28000,collocation,0.00,-0.0000,0,3,2025-12-27T05:42:38.733524
29000,sv_agreement,60.00,0.6635,3,5,2025-12-27T05:49:09.170089
29000,article,50.00,0.0000,1,2,2025-12-27T05:49:09.170103
29000,collocation,0.00,-0.0000,0,3,2025-12-27T05:49:09.170112
30000,sv_agreement,60.00,1.0461,3,5,2025-12-27T05:55:40.031396
30000,article,50.00,0.0000,1,2,2025-12-27T05:55:40.031410
30000,collocation,0.00,-0.0000,0,3,2025-12-27T05:55:40.031420
31000,sv_agreement,60.00,0.8255,3,5,2025-12-27T06:02:10.638783
31000,article,50.00,0.0000,1,2,2025-12-27T06:02:10.638797
31000,collocation,0.00,-0.0000,0,3,2025-12-27T06:02:10.638806
32000,sv_agreement,60.00,-0.2837,3,5,2025-12-27T06:08:41.007012
32000,article,50.00,0.0000,1,2,2025-12-27T06:08:41.007026
32000,collocation,0.00,-0.0000,0,3,2025-12-27T06:08:41.007035
33000,sv_agreement,60.00,0.5099,3,5,2025-12-27T06:15:11.845492
33000,article,50.00,0.0000,1,2,2025-12-27T06:15:11.845507
33000,collocation,0.00,-0.0000,0,3,2025-12-27T06:15:11.845516
34000,sv_agreement,60.00,0.2953,3,5,2025-12-27T06:21:41.923469
34000,article,50.00,0.0000,1,2,2025-12-27T06:21:41.923483
34000,collocation,0.00,-0.0000,0,3,2025-12-27T06:21:41.923493
35000,sv_agreement,60.00,-0.0921,3,5,2025-12-27T06:28:11.905841
35000,article,50.00,0.0000,1,2,2025-12-27T06:28:11.905855
35000,collocation,0.00,-0.0000,0,3,2025-12-27T06:28:11.905864
36000,sv_agreement,60.00,0.6097,3,5,2025-12-27T06:34:41.948425
36000,article,50.00,0.0000,1,2,2025-12-27T06:34:41.948439
36000,collocation,0.00,-0.0000,0,3,2025-12-27T06:34:41.948452
37000,sv_agreement,60.00,0.8262,3,5,2025-12-27T06:41:12.611556
37000,article,50.00,0.0000,1,2,2025-12-27T06:41:12.611570
37000,collocation,0.00,-0.0001,0,3,2025-12-27T06:41:12.611579
38000,sv_agreement,60.00,0.4750,3,5,2025-12-27T06:47:43.102138
38000,article,50.00,0.0000,1,2,2025-12-27T06:47:43.102152
38000,collocation,0.00,-0.0000,0,3,2025-12-27T06:47:43.102162
39000,sv_agreement,60.00,0.8241,3,5,2025-12-27T06:54:13.962483
39000,article,50.00,0.0000,1,2,2025-12-27T06:54:13.962496
39000,collocation,0.00,-0.0000,0,3,2025-12-27T06:54:13.962506
40000,sv_agreement,60.00,0.8466,3,5,2025-12-27T07:00:44.675498
40000,article,50.00,0.0000,1,2,2025-12-27T07:00:44.675512
40000,collocation,0.00,-0.0000,0,3,2025-12-27T07:00:44.675522
41000,sv_agreement,60.00,0.1114,3,5,2025-12-27T07:07:15.470329
41000,article,50.00,0.0000,1,2,2025-12-27T07:07:15.470342
41000,collocation,0.00,-0.0000,0,3,2025-12-27T07:07:15.470352
42000,sv_agreement,60.00,0.0898,3,5,2025-12-27T07:13:45.419466
42000,article,50.00,0.0000,1,2,2025-12-27T07:13:45.419479
42000,collocation,0.00,-0.0000,0,3,2025-12-27T07:13:45.419489
43000,sv_agreement,60.00,0.1561,3,5,2025-12-27T07:20:15.428235
43000,article,50.00,0.0000,1,2,2025-12-27T07:20:15.428250
43000,collocation,0.00,-0.0000,0,3,2025-12-27T07:20:15.428260
44000,sv_agreement,60.00,0.5908,3,5,2025-12-27T07:26:45.616135
44000,article,50.00,0.0000,1,2,2025-12-27T07:26:45.616149
44000,collocation,0.00,-0.0000,0,3,2025-12-27T07:26:45.616159
45000,sv_agreement,60.00,0.3753,3,5,2025-12-27T07:33:16.303590
45000,article,50.00,0.0000,1,2,2025-12-27T07:33:16.303604
45000,collocation,0.00,-0.0000,0,3,2025-12-27T07:33:16.303613
46000,sv_agreement,60.00,0.7887,3,5,2025-12-27T07:39:47.009766
46000,article,50.00,0.0000,1,2,2025-12-27T07:39:47.009782
46000,collocation,0.00,-0.0000,0,3,2025-12-27T07:39:47.009791
47000,sv_agreement,60.00,1.2400,3,5,2025-12-27T07:46:17.387102
47000,article,50.00,0.0000,1,2,2025-12-27T07:46:17.387116
47000,collocation,0.00,-0.0000,0,3,2025-12-27T07:46:17.387125
48000,sv_agreement,60.00,0.1690,3,5,2025-12-27T07:52:48.123742
48000,article,50.00,0.0000,1,2,2025-12-27T07:52:48.123759
48000,collocation,0.00,-0.0000,0,3,2025-12-27T07:52:48.123772
49000,sv_agreement,60.00,1.1376,3,5,2025-12-27T07:59:19.352644
49000,article,50.00,0.0000,1,2,2025-12-27T07:59:19.352658
49000,collocation,0.00,-0.0000,0,3,2025-12-27T07:59:19.352667
50000,sv_agreement,60.00,1.4275,3,5,2025-12-27T08:05:50.309329
50000,article,50.00,0.0000,1,2,2025-12-27T08:05:50.309343
50000,collocation,0.00,-0.0000,0,3,2025-12-27T08:05:50.309352
51000,sv_agreement,60.00,1.7504,3,5,2025-12-27T08:12:20.752099
51000,article,50.00,0.0000,1,2,2025-12-27T08:12:20.752113
51000,collocation,0.00,-0.0000,0,3,2025-12-27T08:12:20.752123
52000,sv_agreement,60.00,1.0915,3,5,2025-12-27T08:18:51.298722
52000,article,50.00,0.0000,1,2,2025-12-27T08:18:51.298737
52000,collocation,0.00,-0.0000,0,3,2025-12-27T08:18:51.298747
53000,sv_agreement,60.00,1.4268,3,5,2025-12-27T08:25:21.934607
