step,loss,perplexity,timestamp
24500,7.1888,1324.52,2025-12-28T20:32:15.044404
24550,7.2711,1438.08,2025-12-28T20:37:28.754140
24600,7.2144,1358.86,2025-12-28T20:42:18.961691
24650,7.3449,1548.34,2025-12-28T20:47:19.541993
24700,7.2332,1384.62,2025-12-28T20:52:12.759138
24750,7.1456,1268.56,2025-12-28T20:57:04.771106
24800,7.1356,1255.90,2025-12-28T21:02:37.194616
24850,7.1588,1285.41,2025-12-28T21:07:44.519648
24900,7.1982,1336.98,2025-12-28T21:13:19.460834
24950,7.1336,1253.43,2025-12-28T21:18:29.506287
25000,7.1787,1311.15,2025-12-28T21:23:55.793452
25050,7.3124,1498.84,2025-12-28T21:29:48.084380
25100,7.1710,1301.10,2025-12-28T21:34:46.051274
25150,7.1007,1212.86,2025-12-28T21:40:29.673112
25200,7.1735,1304.45,2025-12-28T21:45:29.153055
25250,7.3037,1485.74,2025-12-28T21:50:43.921908
25300,7.2625,1425.83,2025-12-28T21:55:35.071357
25350,7.1291,1247.76,2025-12-28T22:00:28.951251
25400,7.2114,1354.76,2025-12-28T22:05:17.351961
25450,7.2108,1353.91,2025-12-28T22:10:18.061961
25500,7.2043,1345.21,2025-12-28T22:15:30.965759
25550,7.2015,1341.38,2025-12-28T22:20:42.612333
25600,7.1935,1330.71,2025-12-28T22:25:36.153925
25650,7.2935,1470.73,2025-12-28T22:30:54.388811
25700,7.5826,1963.80,2025-12-28T22:36:02.651918
25750,7.2001,1339.52,2025-12-28T22:40:24.958464
25800,7.2966,1475.32,2025-12-28T22:45:15.488644
25850,7.1319,1251.31,2025-12-28T22:50:20.807978
25900,7.1785,1310.93,2025-12-28T22:54:47.432955
25950,7.2633,1426.93,2025-12-28T22:59:49.300100
26000,7.3014,1482.41,2025-12-28T23:04:31.569146
26050,7.3552,1564.36,2025-12-28T23:09:33.041424
26100,7.2573,1418.41,2025-12-28T23:15:01.681753
26150,7.0810,1189.11,2025-12-28T23:19:53.064303
26200,7.1085,1222.32,2025-12-28T23:24:24.684605
26250,7.1955,1333.48,2025-12-28T23:29:36.260814
26300,7.1657,1294.25,2025-12-28T23:34:12.612015
26350,7.1608,1287.97,2025-12-28T23:39:02.106526
26400,7.3968,1630.82,2025-12-28T23:43:33.482099
26450,7.1949,1332.66,2025-12-28T23:48:08.256390
26500,7.1959,1333.94,2025-12-28T23:52:45.423331
26550,7.2927,1469.60,2025-12-28T23:57:43.255675
26600,7.2136,1357.79,2025-12-29T00:02:39.893530
26650,7.1760,1307.70,2025-12-29T00:07:05.626204
26700,7.2176,1363.19,2025-12-29T00:11:36.320863
26750,7.2989,1478.74,2025-12-29T00:16:22.573144
26800,7.2708,1437.65,2025-12-29T00:20:59.420031
26850,7.1826,1316.29,2025-12-29T00:25:50.295541
26900,7.1843,1318.59,2025-12-29T00:30:32.711508
26950,7.2069,1348.74,2025-12-29T00:35:17.317215
27000,7.1894,1325.33,2025-12-29T00:39:53.238229
27050,7.1640,1292.12,2025-12-29T00:44:32.214060
27100,7.2786,1448.97,2025-12-29T00:49:12.682262
27150,7.0974,1208.80,2025-12-29T00:53:54.643587
27200,7.2317,1382.52,2025-12-29T00:58:28.392261
27250,7.1403,1261.81,2025-12-29T01:03:00.726991
27300,7.1751,1306.46,2025-12-29T01:07:50.243031
27350,7.0471,1149.50,2025-12-29T01:12:25.235818
27400,8.2183,3708.36,2025-12-29T01:16:54.814535
27450,7.3873,1615.39,2025-12-29T01:21:38.306023
27500,7.2021,1342.19,2025-12-29T01:26:25.630832
27550,7.4969,1802.45,2025-12-29T01:31:14.498261
27600,7.3619,1574.82,2025-12-29T01:35:43.307768
27650,7.1377,1258.48,2025-12-29T01:40:29.445976
27700,7.2504,1408.64,2025-12-29T01:45:19.167309
27750,7.2097,1352.48,2025-12-29T01:50:00.510809
27800,7.1705,1300.47,2025-12-29T01:54:24.781723
27850,7.1396,1260.94,2025-12-29T01:59:16.584435
27900,7.1784,1310.83,2025-12-29T02:03:58.369162
27950,7.0857,1194.74,2025-12-29T02:08:39.224621
28000,7.2417,1396.53,2025-12-29T02:13:12.204227
28050,7.2358,1388.20,2025-12-29T02:17:55.431449
28100,7.1832,1317.14,2025-12-29T02:22:40.524837
28150,7.1714,1301.72,2025-12-29T02:27:24.400634
28200,7.1641,1292.21,2025-12-29T02:31:53.927153
28250,7.2791,1449.65,2025-12-29T02:36:27.434595
28300,7.1905,1326.77,2025-12-29T02:40:57.073998
28350,7.1194,1235.74,2025-12-29T02:45:20.633886
28400,7.1208,1237.44,2025-12-29T02:49:51.096144
28450,7.2089,1351.43,2025-12-29T02:54:34.851476
28500,7.2608,1423.39,2025-12-29T02:59:23.335391
28550,7.2016,1341.57,2025-12-29T03:04:00.431969
28600,7.1677,1296.83,2025-12-29T03:08:45.544514
28650,7.2471,1404.01,2025-12-29T03:13:32.968669
28700,7.2588,1420.52,2025-12-29T03:18:14.781796
28750,7.2143,1358.73,2025-12-29T03:23:00.462615
28800,7.2528,1412.05,2025-12-29T03:27:59.631801
28850,7.2653,1429.75,2025-12-29T03:32:40.432611
28900,7.3380,1537.59,2025-12-29T03:37:27.910883
28950,7.2014,1341.29,2025-12-29T03:42:13.921214
29000,7.2438,1399.42,2025-12-29T03:47:10.781686
29050,7.1687,1298.17,2025-12-29T03:52:10.059533
29100,7.2259,1374.62,2025-12-29T03:56:35.957839
29150,7.2385,1392.01,2025-12-29T04:00:58.747453
29200,7.1603,1287.33,2025-12-29T04:05:48.400689
29250,7.2233,1371.06,2025-12-29T04:10:33.796397
29300,7.2211,1368.02,2025-12-29T04:15:10.609437
29350,7.2635,1427.17,2025-12-29T04:19:59.737040
29400,7.1806,1313.63,2025-12-29T04:24:40.418184
29450,7.1990,1338.15,2025-12-29T04:29:17.667769
29500,7.2680,1433.69,2025-12-29T04:33:52.424249
29550,7.2935,1470.72,2025-12-29T04:38:35.357023
29600,7.1382,1259.15,2025-12-29T04:43:12.136615
29650,7.1642,1292.26,2025-12-29T04:47:53.015461
29700,7.2274,1376.63,2025-12-29T04:52:40.172145
29750,7.2868,1460.88,2025-12-29T04:57:20.454668
29800,7.3432,1545.71,2025-12-29T05:01:52.432084
29850,7.3285,1523.09,2025-12-29T05:06:31.386991
29900,7.3342,1531.86,2025-12-29T05:11:14.949212
29950,7.1658,1294.43,2025-12-29T05:16:07.455582
30000,7.2351,1387.29,2025-12-29T05:20:55.356205
30050,7.2976,1476.82,2025-12-29T05:25:52.780355
30100,7.1950,1332.76,2025-12-29T05:30:35.006674
30150,7.4032,1641.25,2025-12-29T05:35:19.446207
30200,7.2302,1380.44,2025-12-29T05:39:54.520826
30250,7.1544,1279.77,2025-12-29T05:44:40.731860
30300,7.1528,1277.70,2025-12-29T05:49:22.197984
30350,7.2488,1406.46,2025-12-29T05:54:11.226190
30400,7.1931,1330.24,2025-12-29T05:58:55.267020
30450,7.2442,1399.99,2025-12-29T06:03:41.128934
30500,7.3273,1521.33,2025-12-29T06:08:31.970435
30550,7.3015,1482.58,2025-12-29T06:13:18.044882
30600,7.3006,1481.18,2025-12-29T06:17:46.498758
30650,7.3189,1508.56,2025-12-29T06:22:19.124225
30700,7.4360,1695.89,2025-12-29T06:26:57.750357
30750,7.3731,1592.50,2025-12-29T06:31:33.893516
30800,7.4326,1690.17,2025-12-29T06:36:04.342671
30850,7.1790,1311.55,2025-12-29T06:40:40.412101
30900,7.2337,1385.39,2025-12-29T06:45:15.346975
30950,7.3248,1517.43,2025-12-29T06:49:57.818668
31000,7.2583,1419.86,2025-12-29T06:54:44.953624
31050,7.2953,1473.42,2025-12-29T06:59:46.066395
31100,7.2098,1352.66,2025-12-29T07:04:32.372508
31150,7.2828,1455.13,2025-12-29T07:09:12.459652
31200,7.1512,1275.61,2025-12-29T07:13:57.588941
31250,7.3079,1491.99,2025-12-29T07:18:50.451751
31300,7.2469,1403.74,2025-12-29T07:23:38.534864
31350,7.2024,1342.64,2025-12-29T07:28:20.252370
31400,7.3208,1511.36,2025-12-29T07:33:20.395240
31450,7.1819,1315.44,2025-12-29T07:37:58.096586
31500,7.3158,1503.90,2025-12-29T07:42:42.693270
31550,7.2218,1368.89,2025-12-29T07:47:28.634043
31600,7.1865,1321.44,2025-12-29T07:52:19.312746
31650,7.2459,1402.29,2025-12-29T07:57:01.053813
31700,7.2882,1462.90,2025-12-29T08:01:42.680303
31750,7.2163,1361.42,2025-12-29T08:06:26.948661
31800,7.2784,1448.64,2025-12-29T08:11:07.978523
31850,7.2825,1454.63,2025-12-29T08:15:52.046828
31900,7.2491,1406.91,2025-12-29T08:20:26.628289
31950,7.1946,1332.22,2025-12-29T08:25:03.579221
32000,7.1819,1315.47,2025-12-29T08:29:58.313517
32050,7.1818,1315.24,2025-12-29T08:35:01.559618
32100,7.1933,1330.47,2025-12-29T08:40:08.270501
32150,7.2320,1383.00,2025-12-29T08:44:51.487223
32200,7.4347,1693.75,2025-12-29T08:49:29.391044
32250,7.2314,1382.12,2025-12-29T08:54:11.406654
32300,7.2112,1354.54,2025-12-29T08:58:36.434998
32350,7.1820,1315.59,2025-12-29T09:03:03.373107
32400,7.3451,1548.62,2025-12-29T09:07:30.617069
32450,7.2239,1371.90,2025-12-29T09:11:55.805704
32500,7.2310,1381.67,2025-12-29T09:16:20.629966
32550,7.2440,1399.64,2025-12-29T09:20:45.179498
32600,7.3138,1500.87,2025-12-29T09:25:08.575198
32650,7.4565,1731.16,2025-12-29T09:29:46.726040
32700,7.2306,1381.08,2025-12-29T09:34:30.307938
32750,7.3583,1569.11,2025-12-29T09:39:16.134386
32800,7.3400,1540.78,2025-12-29T09:43:52.978305
32850,7.2942,1471.73,2025-12-29T09:48:34.751281
32900,7.2373,1390.35,2025-12-29T09:53:18.446843
32950,7.1754,1306.91,2025-12-29T09:57:56.660314
33000,7.3336,1530.93,2025-12-29T10:02:31.637622
33050,7.2826,1454.73,2025-12-29T10:07:26.283930
33100,7.2575,1418.67,2025-12-29T10:12:00.145363
33150,7.1885,1324.18,2025-12-29T10:16:42.480744
33200,7.2492,1406.92,2025-12-29T10:21:27.133869
33250,7.2880,1462.64,2025-12-29T10:25:52.806747
33300,7.2488,1406.37,2025-12-29T10:30:28.529919
33350,7.5023,1812.29,2025-12-29T10:35:02.953246
33400,7.3228,1514.38,2025-12-29T10:39:39.413044
33450,7.3436,1546.20,2025-12-29T10:44:18.952552
33500,7.3132,1499.93,2025-12-29T10:49:00.213067
33550,7.2550,1415.20,2025-12-29T10:53:29.578753
33600,7.2104,1353.39,2025-12-29T10:58:00.138125
33650,7.2263,1375.16,2025-12-29T11:02:33.616884
33700,7.2037,1344.42,2025-12-29T11:07:05.500832
33750,7.2996,1479.75,2025-12-29T11:11:42.506603
33800,7.1179,1233.88,2025-12-29T11:16:13.058486
33850,7.2610,1423.71,2025-12-29T11:20:41.647876
33900,7.2103,1353.30,2025-12-29T11:25:20.653034
33950,7.1855,1320.15,2025-12-29T11:30:12.157596
34000,7.3130,1499.70,2025-12-29T11:34:51.566682
34050,7.3690,1586.00,2025-12-29T11:39:33.306427
34100,7.3540,1562.46,2025-12-29T11:44:00.625171
34150,7.2648,1429.12,2025-12-29T11:48:31.585447
34200,7.2902,1465.92,2025-12-29T11:53:05.250789
34250,7.3327,1529.48,2025-12-29T11:57:44.628522
34300,7.2411,1395.65,2025-12-29T12:02:21.732734
34350,7.2685,1434.39,2025-12-29T12:06:59.578027
34400,7.4639,1743.86,2025-12-29T12:11:36.575487
34450,7.3604,1572.47,2025-12-29T12:16:10.692434
34500,7.3669,1582.79,2025-12-29T12:20:41.918030
34550,7.2605,1423.00,2025-12-29T12:25:12.022583
34600,7.3467,1551.09,2025-12-29T12:29:41.265418
34650,7.2852,1458.49,2025-12-29T12:34:10.602142
34700,7.2254,1373.89,2025-12-29T12:38:49.640057
34750,7.2736,1441.66,2025-12-29T12:43:25.095974
34800,8.7153,6095.52,2025-12-29T12:47:55.531279
34850,7.5016,1810.98,2025-12-29T12:52:31.292174
34900,7.2999,1480.18,2025-12-29T12:57:01.312275
34950,7.3044,1486.80,2025-12-29T13:01:39.493924
35000,7.3168,1505.41,2025-12-29T13:06:05.886493
35050,7.2547,1414.70,2025-12-29T13:10:49.112390
35100,7.2800,1450.96,2025-12-29T13:15:27.336757
35150,7.2814,1452.98,2025-12-29T13:20:03.815162
35200,7.2823,1454.35,2025-12-29T13:24:37.063309
35250,7.1984,1337.27,2025-12-29T13:29:24.971378
35300,7.2867,1460.71,2025-12-29T13:34:09.357955
35350,7.3890,1618.07,2025-12-29T13:38:44.842997
35400,7.2045,1345.46,2025-12-29T13:43:17.788911
35450,7.2802,1451.34,2025-12-29T13:48:03.624014
35500,7.2625,1425.80,2025-12-29T13:52:47.354056
35550,7.3031,1484.84,2025-12-29T13:57:47.667596
35600,7.3162,1504.53,2025-12-29T14:02:41.199978
35650,7.3269,1520.61,2025-12-29T14:07:22.244651
35700,7.1893,1325.18,2025-12-29T14:12:19.798587
35750,7.3270,1520.86,2025-12-29T14:17:29.759728
35800,7.2946,1472.39,2025-12-29T14:22:20.148912
35850,7.2573,1418.36,2025-12-29T14:27:06.220587
35900,7.3974,1631.67,2025-12-29T14:32:01.413445
35950,7.3142,1501.44,2025-12-29T14:36:45.341774
36000,7.3326,1529.28,2025-12-29T14:41:42.740532
36050,7.2422,1397.14,2025-12-29T14:46:40.930840
36100,7.4521,1723.54,2025-12-29T14:51:30.968136
36150,7.3736,1593.29,2025-12-29T14:56:16.420184
36200,7.3747,1595.06,2025-12-29T15:01:36.173111
36250,7.3290,1523.86,2025-12-29T15:06:35.970357
36300,7.2307,1381.20,2025-12-29T15:11:19.220332
36350,7.2233,1370.96,2025-12-29T15:16:05.894454
36400,7.4158,1662.11,2025-12-29T15:21:04.014102
36450,7.4327,1690.35,2025-12-29T15:25:43.235272
36500,7.2945,1472.17,2025-12-29T15:30:25.719337
36550,7.2996,1479.78,2025-12-29T15:35:16.872442
36600,7.3726,1591.73,2025-12-29T15:40:04.834554
36650,7.2310,1381.61,2025-12-29T15:44:59.078117
36700,7.3226,1514.14,2025-12-29T15:49:44.039643
36750,7.2719,1439.34,2025-12-29T15:54:26.621551
36800,7.2847,1457.88,2025-12-29T15:59:08.047747
36850,7.3212,1512.00,2025-12-29T16:03:59.562015
36900,7.2936,1470.91,2025-12-29T16:08:42.413633
36950,7.1976,1336.21,2025-12-29T16:13:32.782860
37000,7.2878,1462.38,2025-12-29T16:18:14.236580
37050,7.2048,1345.88,2025-12-29T16:23:21.511754
37100,7.4190,1667.39,2025-12-29T16:28:09.451821
37150,7.2521,1410.99,2025-12-29T16:32:51.835405
37200,7.2761,1445.32,2025-12-29T16:37:34.996260
37250,7.2696,1435.92,2025-12-29T16:42:17.233531
37300,7.3180,1507.23,2025-12-29T16:47:18.788797
37350,7.3167,1505.30,2025-12-29T16:52:04.976716
37400,7.3945,1626.95,2025-12-29T16:56:51.491672
37450,7.3146,1502.06,2025-12-29T17:01:43.274811
37500,7.2743,1442.81,2025-12-29T17:06:23.485850
37550,7.2361,1388.71,2025-12-29T17:11:13.870838
37600,7.2933,1470.43,2025-12-29T17:15:57.804907
37650,7.2916,1467.91,2025-12-29T17:20:54.552511
37700,7.3168,1505.35,2025-12-29T17:25:35.497703
37750,7.2948,1472.57,2025-12-29T17:30:25.883141
37800,7.5822,1962.92,2025-12-29T17:35:12.942980
37850,7.3076,1491.62,2025-12-29T17:39:56.335166
37900,7.3293,1524.28,2025-12-29T17:44:45.881125
37950,7.2974,1476.52,2025-12-29T17:49:52.832054
38000,7.2595,1421.49,2025-12-29T17:54:35.900279
38050,7.3245,1517.03,2025-12-29T17:59:39.343886
38100,7.3576,1568.14,2025-12-29T18:04:52.129273
38150,7.2793,1449.97,2025-12-29T18:09:36.717972
38200,7.2974,1476.45,2025-12-29T18:14:52.413772
38250,7.2019,1342.02,2025-12-29T18:19:40.274287
38300,7.2801,1451.06,2025-12-29T18:24:31.315437
38350,7.2854,1458.77,2025-12-29T18:29:46.146404
38400,7.3196,1509.65,2025-12-29T18:34:56.341081
38450,7.2675,1432.93,2025-12-29T18:40:10.462777
38500,7.3249,1517.66,2025-12-29T18:45:17.764481
38550,7.2851,1458.39,2025-12-29T18:50:17.416651
38600,7.3735,1593.23,2025-12-29T18:55:16.601118
38650,7.2886,1463.46,2025-12-29T19:00:26.064479
38700,7.2677,1433.18,2025-12-29T19:05:21.215660
38750,7.2603,1422.62,2025-12-29T19:10:25.212954
38800,7.2928,1469.66,2025-12-29T19:15:45.774830
38850,7.4918,1793.25,2025-12-29T19:20:31.190805
38900,7.3636,1577.49,2025-12-29T19:25:27.794059
38950,7.2963,1474.81,2025-12-29T19:30:23.482433
39000,7.3290,1523.79,2025-12-29T19:35:39.610207
39050,7.2784,1448.74,2025-12-29T19:40:42.169254
39100,7.3581,1568.92,2025-12-29T19:45:35.579995
39150,7.3068,1490.47,2025-12-29T19:50:26.635010
39200,7.3481,1553.31,2025-12-29T19:56:20.363960
39250,7.3006,1481.23,2025-12-29T20:01:07.250114
39300,7.2320,1382.99,2025-12-29T20:06:00.627099
39350,7.3112,1497.01,2025-12-29T20:11:06.240609
39400,7.1963,1334.55,2025-12-29T20:15:57.079203
39450,7.3954,1628.51,2025-12-29T20:20:59.676485
39500,7.4177,1665.15,2025-12-29T20:26:28.890088
39550,7.3211,1511.86,2025-12-29T20:31:19.603455
39600,7.3188,1508.32,2025-12-29T20:36:18.715580
39650,7.3932,1624.96,2025-12-29T20:41:11.607801
39700,7.2626,1425.90,2025-12-29T20:45:58.326994
39750,7.3315,1527.61,2025-12-29T20:51:13.175447
39800,7.3394,1539.86,2025-12-29T20:56:24.078196
39850,7.3899,1619.62,2025-12-29T21:01:23.420982
39900,7.2779,1447.90,2025-12-29T21:07:05.725949
39950,7.3088,1493.44,2025-12-29T21:12:08.514519
40000,7.2815,1453.12,2025-12-29T21:17:12.416815
40050,7.4291,1684.33,2025-12-29T21:23:04.355123
40100,7.3491,1554.78,2025-12-29T21:27:54.466162
40150,7.2708,1437.74,2025-12-29T21:32:54.950181
40200,7.2599,1422.14,2025-12-29T21:38:54.939413
40250,7.3805,1604.47,2025-12-29T21:43:47.421850
40300,7.2747,1443.32,2025-12-29T21:49:25.985656
40350,7.3804,1604.30,2025-12-29T21:54:20.690603
40400,7.2416,1396.37,2025-12-29T22:00:04.526635
40450,7.4199,1668.82,2025-12-29T22:05:39.026276
40500,7.3611,1573.55,2025-12-29T22:11:15.922087
40550,7.4164,1663.02,2025-12-29T22:16:08.946758
40600,7.2106,1353.71,2025-12-29T22:21:31.970834
40650,7.3203,1510.62,2025-12-29T22:26:34.115334
40700,7.3367,1535.62,2025-12-29T22:31:16.670768
40750,7.3475,1552.37,2025-12-29T22:36:00.961556
40800,7.2137,1357.95,2025-12-29T22:40:35.446629
40850,7.3665,1582.07,2025-12-29T22:45:10.164105
40900,7.2264,1375.28,2025-12-29T22:49:42.725388
40950,7.2753,1444.12,2025-12-29T22:54:19.021123
41000,7.2688,1434.77,2025-12-29T22:58:55.480664
41050,7.3328,1529.62,2025-12-29T23:03:53.528980
41100,7.3431,1545.54,2025-12-29T23:09:04.641227
41150,7.2951,1473.04,2025-12-29T23:14:09.801148
41200,7.3236,1515.59,2025-12-29T23:19:24.523623
41250,7.2803,1451.39,2025-12-29T23:24:51.083287
41300,7.3607,1572.86,2025-12-29T23:29:47.672378
41350,7.3107,1496.19,2025-12-29T23:35:30.383591
41400,7.3393,1539.62,2025-12-29T23:40:23.850633
41450,7.3884,1617.08,2025-12-29T23:45:15.967897
41500,7.2985,1478.05,2025-12-29T23:50:36.366908
41550,7.3646,1579.10,2025-12-29T23:56:10.894335
41600,7.2889,1463.97,2025-12-30T00:01:20.815887
41650,7.3450,1548.43,2025-12-30T00:06:18.699239
41700,7.3652,1580.09,2025-12-30T00:11:31.686946
41750,7.3781,1600.55,2025-12-30T00:16:32.710893
41800,7.3402,1540.95,2025-12-30T00:21:26.306085
41850,7.3266,1520.14,2025-12-30T00:26:36.300248
41900,7.3579,1568.50,2025-12-30T00:31:55.723727
41950,7.3408,1541.89,2025-12-30T00:36:52.230891
42000,7.2989,1478.69,2025-12-30T00:42:08.678629
42050,7.3518,1558.95,2025-12-30T00:47:30.660804
42100,7.4499,1719.75,2025-12-30T00:52:23.125879
42150,7.3339,1531.30,2025-12-30T00:57:49.928025
42200,7.4025,1640.09,2025-12-30T01:02:57.391063
42250,7.2840,1456.79,2025-12-30T01:07:56.693674
42300,7.4476,1715.77,2025-12-30T01:13:01.902743
42350,7.2760,1445.21,2025-12-30T01:18:01.431742
42400,7.3995,1635.22,2025-12-30T01:22:46.171690
42450,7.2531,1412.54,2025-12-30T01:27:33.757103
42500,7.3377,1537.20,2025-12-30T01:32:27.558660
42550,7.2991,1479.01,2025-12-30T01:37:18.106157
42600,7.3791,1602.19,2025-12-30T01:42:19.463187
42650,7.3122,1498.51,2025-12-30T01:47:16.336048
42700,7.3370,1536.10,2025-12-30T01:52:51.580131
42750,7.3101,1495.37,2025-12-30T01:57:46.367016
42800,7.3041,1486.39,2025-12-30T02:02:36.830679
42850,7.2626,1425.95,2025-12-30T02:07:23.299428
42900,7.2824,1454.43,2025-12-30T02:12:22.439773
42950,7.3031,1484.85,2025-12-30T02:17:31.692345
43000,7.2358,1388.30,2025-12-30T02:22:13.882804
43050,7.2956,1473.78,2025-12-30T02:27:21.455338
43100,7.3760,1597.15,2025-12-30T02:32:01.509277
43150,7.4051,1644.40,2025-12-30T02:36:43.530627
43200,7.3766,1598.13,2025-12-30T02:41:38.766869
43250,7.3784,1601.02,2025-12-30T02:46:25.153781
43300,7.3254,1518.40,2025-12-30T02:51:18.521283
43350,7.3673,1583.28,2025-12-30T02:56:07.742799
43400,7.2864,1460.34,2025-12-30T03:00:51.919854
43450,7.3156,1503.58,2025-12-30T03:05:52.547715
43500,7.3720,1590.79,2025-12-30T03:10:38.116690
43550,7.4013,1638.10,2025-12-30T03:15:25.621488
43600,7.2335,1385.09,2025-12-30T03:20:22.796363
43650,7.3522,1559.65,2025-12-30T03:25:07.714040
43700,7.2914,1467.60,2025-12-30T03:30:02.820438
43750,7.3279,1522.24,2025-12-30T03:34:58.504994
43800,7.3399,1540.57,2025-12-30T03:39:43.690965
43850,7.5020,1811.73,2025-12-30T03:44:35.620887
43900,7.3583,1569.17,2025-12-30T03:49:17.850982
43950,7.3178,1506.84,2025-12-30T03:54:04.925652
44000,7.3539,1562.23,2025-12-30T03:59:03.846425
44050,7.3505,1556.95,2025-12-30T04:04:21.975618
44100,7.4461,1713.19,2025-12-30T04:09:15.522896
44150,7.4167,1663.51,2025-12-30T04:14:07.446477
44200,7.3983,1633.14,2025-12-30T04:18:55.145296
44250,7.3465,1550.76,2025-12-30T04:24:24.881183
44300,7.3088,1493.32,2025-12-30T04:29:30.973294
44350,7.4285,1683.34,2025-12-30T04:34:14.880200
44400,7.3924,1623.61,2025-12-30T04:39:11.245938
44450,7.4000,1636.02,2025-12-30T04:43:53.541494
44500,7.3913,1621.88,2025-12-30T04:48:38.383643
44550,7.2810,1452.41,2025-12-30T04:53:45.537563
44600,7.3886,1617.46,2025-12-30T04:58:30.362617
44650,7.4499,1719.73,2025-12-30T05:03:37.017376
44700,7.2933,1470.40,2025-12-30T05:08:17.217355
44750,7.2842,1457.15,2025-12-30T05:13:12.132168
44800,7.4231,1674.26,2025-12-30T05:18:10.341956
44850,7.3152,1503.02,2025-12-30T05:22:59.134977
44900,7.3396,1540.11,2025-12-30T05:28:00.267481
44950,7.3248,1517.54,2025-12-30T05:32:59.377729
45000,7.4391,1701.26,2025-12-30T05:37:46.522422
45050,7.4238,1675.36,2025-12-30T05:42:54.008634
45100,7.4075,1648.27,2025-12-30T05:48:02.380770
45150,7.2875,1461.91,2025-12-30T05:52:49.954253
45200,7.3166,1505.03,2025-12-30T05:57:47.296449
45250,7.3666,1582.31,2025-12-30T06:02:53.832125
45300,7.3447,1547.99,2025-12-30T06:08:12.525130
45350,7.3791,1602.18,2025-12-30T06:13:11.492246
45400,8.3116,4070.87,2025-12-30T06:17:52.873789
45450,7.3588,1569.89,2025-12-30T06:22:51.766221
45500,7.3055,1488.40,2025-12-30T06:28:06.102610
45550,7.3217,1512.71,2025-12-30T06:33:04.633509
45600,7.3831,1608.49,2025-12-30T06:38:06.506710
45650,7.2750,1443.69,2025-12-30T06:43:14.674271
45700,7.4317,1688.68,2025-12-30T06:48:10.760620
45750,7.3158,1503.86,2025-12-30T06:53:32.852649
45800,7.3818,1606.42,2025-12-30T06:58:49.548046
45850,7.3797,1603.17,2025-12-30T07:04:25.699153
45900,7.3483,1553.50,2025-12-30T07:09:12.968015
45950,7.3118,1497.86,2025-12-30T07:14:25.340235
46000,7.3959,1629.31,2025-12-30T07:19:26.036584
46050,7.3466,1550.88,2025-12-30T07:24:28.565848
46100,7.3359,1534.41,2025-12-30T07:29:29.244366
46150,7.3591,1570.37,2025-12-30T07:34:41.704900
46200,7.3807,1604.77,2025-12-30T07:39:25.288514
46250,7.4366,1696.90,2025-12-30T07:44:17.051615
46300,7.4666,1748.61,2025-12-30T07:49:12.732868
46350,7.3540,1562.37,2025-12-30T07:54:01.221490
46400,7.4857,1782.42,2025-12-30T07:59:07.033033
46450,7.4127,1656.82,2025-12-30T08:03:58.642847
46500,7.4616,1739.85,2025-12-30T08:08:46.694472
46550,7.3343,1532.00,2025-12-30T08:13:45.492345
46600,7.3555,1564.86,2025-12-30T08:18:27.770222
46650,7.2556,1415.99,2025-12-30T08:23:49.645745
46700,7.3341,1531.60,2025-12-30T08:28:39.424399
46750,7.3861,1613.47,2025-12-30T08:33:28.162942
46800,7.3480,1553.04,2025-12-30T08:38:36.661258
46850,7.2632,1426.85,2025-12-30T08:43:30.466462
46900,7.4469,1714.55,2025-12-30T08:48:29.571959
46950,7.3877,1615.92,2025-12-30T08:53:55.779271
47000,7.3584,1569.28,2025-12-30T08:59:04.226561
47050,7.3649,1579.51,2025-12-30T09:04:37.053974
47100,7.3852,1611.92,2025-12-30T09:09:19.949304
47150,7.3806,1604.55,2025-12-30T09:14:25.571040
47200,7.4375,1698.42,2025-12-30T09:19:49.093321
47250,7.3668,1582.54,2025-12-30T09:24:40.324976
47300,7.4282,1682.79,2025-12-30T09:29:55.490072
47350,7.3334,1530.64,2025-12-30T09:35:14.816902
47400,7.3181,1507.28,2025-12-30T09:40:06.289939
47450,7.2878,1462.31,2025-12-30T09:44:58.296496
47500,7.3220,1513.17,2025-12-30T09:50:16.669449
47550,7.4155,1661.56,2025-12-30T09:55:15.943781
47600,7.3768,1598.44,2025-12-30T10:00:07.991715
47650,7.3017,1482.76,2025-12-30T10:05:12.945352
47700,7.3097,1494.74,2025-12-30T10:10:19.907731
47750,7.3776,1599.75,2025-12-30T10:15:25.117406
47800,7.4051,1644.27,2025-12-30T10:20:39.235657
47850,7.4740,1761.57,2025-12-30T10:26:21.245454
47900,7.3245,1516.98,2025-12-30T10:31:09.173663
47950,7.2889,1463.90,2025-12-30T10:36:13.795476
48000,7.3470,1551.56,2025-12-30T10:41:19.911996
48050,7.3145,1501.90,2025-12-30T10:46:28.776373
48100,7.4384,1700.06,2025-12-30T10:51:59.676897
48150,7.3359,1534.39,2025-12-30T10:57:17.534423
48200,7.4012,1637.90,2025-12-30T11:02:50.985223
48250,7.3523,1559.75,2025-12-30T11:07:44.407657
48300,7.4074,1648.14,2025-12-30T11:12:56.878854
48350,7.5151,1835.58,2025-12-30T11:18:11.442832
48400,7.3614,1574.08,2025-12-30T11:23:55.673841
48450,7.3532,1561.21,2025-12-30T11:28:53.322455
48500,7.5265,1856.53,2025-12-30T11:34:02.346597
48550,7.3555,1564.78,2025-12-30T11:39:21.551146
