step,loss,perplexity,timestamp
24350,7.4828,1777.30,2025-12-28T20:17:55.272404
24400,7.6418,2083.43,2025-12-28T20:22:36.723271
24450,7.4308,1687.09,2025-12-28T20:27:22.802143
24500,7.4479,1716.21,2025-12-28T20:32:15.044472
24550,7.3784,1601.10,2025-12-28T20:37:28.754208
24600,7.4114,1654.76,2025-12-28T20:42:18.961767
24650,7.4655,1746.76,2025-12-28T20:47:19.542063
24700,7.4373,1698.08,2025-12-28T20:52:12.759406
24750,7.4614,1739.65,2025-12-28T20:57:04.771184
24800,7.5762,1951.20,2025-12-28T21:02:37.194707
24850,7.5549,1910.02,2025-12-28T21:07:44.519730
24900,7.4225,1673.16,2025-12-28T21:13:19.460912
24950,7.3582,1568.97,2025-12-28T21:18:29.506375
25000,7.5555,1911.19,2025-12-28T21:23:55.793521
25050,7.3589,1570.04,2025-12-28T21:29:48.084452
25100,7.3633,1577.08,2025-12-28T21:34:46.051356
25150,7.3916,1622.25,2025-12-28T21:40:29.673181
25200,7.4510,1721.50,2025-12-28T21:45:29.153123
25250,7.4293,1684.69,2025-12-28T21:50:43.921990
25300,7.4197,1668.47,2025-12-28T21:55:35.071436
25350,7.4527,1724.58,2025-12-28T22:00:28.951328
25400,7.4891,1788.44,2025-12-28T22:05:17.352040
25450,7.4194,1668.02,2025-12-28T22:10:18.062045
25500,7.3696,1587.07,2025-12-28T22:15:30.965870
25550,7.4373,1698.24,2025-12-28T22:20:42.612411
25600,7.8303,2515.77,2025-12-28T22:25:36.153992
25650,7.6883,2182.66,2025-12-28T22:30:54.388881
25700,7.4202,1669.37,2025-12-28T22:36:02.651995
25750,7.5265,1856.53,2025-12-28T22:40:24.958533
25800,7.4809,1773.86,2025-12-28T22:45:15.488710
25850,7.3948,1627.52,2025-12-28T22:50:20.808056
25900,7.6376,2074.86,2025-12-28T22:54:47.433033
25950,7.5647,1928.92,2025-12-28T22:59:49.300165
26000,7.5549,1910.15,2025-12-28T23:04:31.569224
26050,7.4925,1794.54,2025-12-28T23:09:33.041504
26100,7.5389,1879.79,2025-12-28T23:15:01.681838
26150,7.5584,1916.87,2025-12-28T23:19:53.064381
26200,7.3973,1631.64,2025-12-28T23:24:24.684683
26250,7.6188,2036.05,2025-12-28T23:29:36.260898
26300,7.4680,1751.09,2025-12-28T23:34:12.612090
26350,7.4164,1663.02,2025-12-28T23:39:02.106606
26400,7.4978,1804.02,2025-12-28T23:43:33.482469
26450,7.6935,2193.95,2025-12-28T23:48:08.256468
26500,7.4094,1651.50,2025-12-28T23:52:45.423409
26550,7.5026,1812.67,2025-12-28T23:57:43.255771
26600,7.5306,1864.20,2025-12-29T00:02:39.893613
26650,7.3950,1627.90,2025-12-29T00:07:05.626282
26700,7.4953,1799.54,2025-12-29T00:11:36.320941
26750,7.4962,1801.26,2025-12-29T00:16:22.573231
26800,7.4159,1662.26,2025-12-29T00:20:59.420110
26850,7.6125,2023.29,2025-12-29T00:25:50.295607
26900,7.6260,2050.81,2025-12-29T00:30:32.711588
26950,7.5084,1823.21,2025-12-29T00:35:17.317280
27000,7.7090,2228.34,2025-12-29T00:39:53.238306
27050,7.6061,2010.36,2025-12-29T00:44:32.214138
27100,7.7468,2314.15,2025-12-29T00:49:12.682353
27150,7.2944,1472.03,2025-12-29T00:53:54.643667
27200,7.5854,1969.21,2025-12-29T00:58:28.392329
27250,7.5200,1844.64,2025-12-29T01:03:00.727070
27300,7.7755,2381.55,2025-12-29T01:07:50.243109
27350,7.4007,1637.09,2025-12-29T01:12:25.235898
27400,7.7372,2292.07,2025-12-29T01:16:54.814615
27450,7.6210,2040.55,2025-12-29T01:21:38.306104
27500,7.3721,1591.05,2025-12-29T01:26:25.630899
27550,7.4057,1645.39,2025-12-29T01:31:14.498343
27600,7.5585,1916.99,2025-12-29T01:35:43.307848
27650,7.4855,1781.95,2025-12-29T01:40:29.446043
27700,7.6093,2016.87,2025-12-29T01:45:19.167395
27750,7.4178,1665.30,2025-12-29T01:50:00.510886
27800,7.4647,1745.36,2025-12-29T01:54:24.781789
27850,7.4199,1668.89,2025-12-29T01:59:16.584519
27900,7.6624,2126.86,2025-12-29T02:03:58.369243
27950,7.5650,1929.39,2025-12-29T02:08:39.224699
28000,7.6473,2094.88,2025-12-29T02:13:12.204303
28050,7.8855,2658.58,2025-12-29T02:17:55.431526
28100,7.7164,2244.83,2025-12-29T02:22:40.524922
28150,7.4056,1645.24,2025-12-29T02:27:24.400711
28200,7.9991,2978.41,2025-12-29T02:31:53.927230
28250,7.5222,1848.68,2025-12-29T02:36:27.434674
28300,7.4730,1759.85,2025-12-29T02:40:57.074075
28350,7.2368,1389.67,2025-12-29T02:45:20.633963
28400,7.4434,1708.49,2025-12-29T02:49:51.096244
28450,7.4390,1701.12,2025-12-29T02:54:34.851554
28500,7.5230,1850.17,2025-12-29T02:59:23.335458
28550,7.4503,1720.43,2025-12-29T03:04:00.432035
28600,7.6078,2013.85,2025-12-29T03:08:45.544578
28650,7.4723,1758.67,2025-12-29T03:13:32.968735
28700,7.4381,1699.47,2025-12-29T03:18:14.781903
28750,7.5124,1830.67,2025-12-29T03:23:00.462694
28800,7.5297,1862.46,2025-12-29T03:27:59.631884
28850,7.6922,2191.29,2025-12-29T03:32:40.432705
28900,7.7868,2408.63,2025-12-29T03:37:27.910961
28950,7.7492,2319.81,2025-12-29T03:42:13.921293
29000,7.6108,2019.92,2025-12-29T03:47:10.781764
29050,7.6260,2050.76,2025-12-29T03:52:10.059599
29100,7.4720,1758.16,2025-12-29T03:56:35.957921
29150,7.4509,1721.40,2025-12-29T04:00:58.747535
29200,7.6989,2205.86,2025-12-29T04:05:48.400770
29250,7.5063,1819.43,2025-12-29T04:10:33.796476
29300,7.7468,2314.25,2025-12-29T04:15:10.609539
29350,7.4858,1782.59,2025-12-29T04:19:59.737123
29400,7.7624,2350.43,2025-12-29T04:24:40.418252
29450,7.4813,1774.52,2025-12-29T04:29:17.667856
29500,7.4924,1794.26,2025-12-29T04:33:52.424330
29550,7.6801,2164.73,2025-12-29T04:38:35.357106
29600,7.5230,1850.11,2025-12-29T04:43:12.136684
29650,7.3647,1579.32,2025-12-29T04:47:53.015548
29700,7.5883,1974.92,2025-12-29T04:52:40.172248
29750,7.5649,1929.21,2025-12-29T04:57:20.454747
29800,7.5483,1897.52,2025-12-29T05:01:52.432150
29850,7.5654,1930.33,2025-12-29T05:06:31.387146
29900,7.6622,2126.36,2025-12-29T05:11:14.949290
29950,7.4946,1798.35,2025-12-29T05:16:07.455663
30000,7.5038,1814.94,2025-12-29T05:20:55.356287
30050,7.5623,1924.22,2025-12-29T05:25:52.780433
30100,7.6501,2100.91,2025-12-29T05:30:35.006751
30150,7.4825,1776.71,2025-12-29T05:35:19.446274
30200,7.5057,1818.45,2025-12-29T05:39:54.520905
30250,7.5176,1840.14,2025-12-29T05:44:40.731936
30300,7.6189,2036.41,2025-12-29T05:49:22.198052
30350,7.4553,1729.00,2025-12-29T05:54:11.226261
30400,7.6236,2045.90,2025-12-29T05:58:55.267128
30450,7.5076,1821.89,2025-12-29T06:03:41.129018
30500,7.4849,1780.88,2025-12-29T06:08:31.970512
30550,7.3834,1608.98,2025-12-29T06:13:18.044960
30600,7.4640,1744.18,2025-12-29T06:17:46.498837
30650,7.6394,2078.46,2025-12-29T06:22:19.124296
30700,7.4955,1799.93,2025-12-29T06:26:57.750427
30750,7.4560,1730.15,2025-12-29T06:31:33.893609
30800,7.5364,1875.12,2025-12-29T06:36:04.342767
30850,7.5018,1811.21,2025-12-29T06:40:40.412178
30900,7.5260,1855.59,2025-12-29T06:45:15.347042
30950,7.8128,2472.12,2025-12-29T06:49:57.818734
31000,7.6180,2034.53,2025-12-29T06:54:44.953702
31050,7.6218,2042.17,2025-12-29T06:59:46.066477
31100,7.5106,1827.31,2025-12-29T07:04:32.372597
31150,7.5089,1824.12,2025-12-29T07:09:12.459739
31200,7.6184,2035.25,2025-12-29T07:13:57.589015
31250,7.6710,2145.33,2025-12-29T07:18:50.451839
31300,7.5515,1903.56,2025-12-29T07:23:38.534952
31350,7.6637,2129.52,2025-12-29T07:28:20.252488
31400,7.5564,1912.93,2025-12-29T07:33:20.395311
31450,7.6166,2031.67,2025-12-29T07:37:58.096665
31500,7.4502,1720.16,2025-12-29T07:42:42.693343
31550,7.4698,1754.18,2025-12-29T07:47:28.634111
31600,7.5247,1853.29,2025-12-29T07:52:19.312823
31650,7.4473,1715.28,2025-12-29T07:57:01.053925
31700,7.4872,1785.08,2025-12-29T08:01:42.680388
31750,7.6456,2091.48,2025-12-29T08:06:26.948747
31800,7.4560,1730.18,2025-12-29T08:11:07.978614
31850,7.5853,1969.08,2025-12-29T08:15:52.046902
31900,7.4892,1788.63,2025-12-29T08:20:26.628375
31950,7.5823,1963.11,2025-12-29T08:25:03.579293
32000,7.6100,2018.29,2025-12-29T08:29:58.313611
32050,7.5945,1987.32,2025-12-29T08:35:01.559698
32100,7.4880,1786.49,2025-12-29T08:40:08.270580
32150,7.4669,1749.16,2025-12-29T08:44:51.487304
32200,7.5276,1858.72,2025-12-29T08:49:29.391127
32250,7.8456,2554.58,2025-12-29T08:54:11.406725
32300,7.5282,1859.69,2025-12-29T08:58:36.435076
32350,7.6998,2207.82,2025-12-29T09:03:03.373188
32400,7.5017,1811.11,2025-12-29T09:07:30.617156
32450,7.6064,2010.94,2025-12-29T09:11:55.805782
32500,7.7671,2361.58,2025-12-29T09:16:20.630067
32550,7.6396,2078.86,2025-12-29T09:20:45.179578
32600,7.3925,1623.75,2025-12-29T09:25:08.575276
32650,7.8793,2642.00,2025-12-29T09:29:46.726120
32700,7.7007,2209.80,2025-12-29T09:34:30.308016
32750,7.6649,2132.25,2025-12-29T09:39:16.134463
32800,7.5638,1927.07,2025-12-29T09:43:52.978384
32850,7.8983,2692.59,2025-12-29T09:48:34.751345
32900,7.8349,2527.18,2025-12-29T09:53:18.446923
32950,7.6220,2042.68,2025-12-29T09:57:56.660391
33000,7.6315,2062.19,2025-12-29T10:02:31.637703
33050,7.5790,1956.58,2025-12-29T10:07:26.284020
33100,7.5041,1815.49,2025-12-29T10:12:00.145440
33150,7.6589,2119.38,2025-12-29T10:16:42.480822
33200,7.5349,1872.32,2025-12-29T10:21:27.133939
33250,7.6472,2094.70,2025-12-29T10:25:52.806815
33300,7.7338,2284.16,2025-12-29T10:30:28.529996
33350,7.5220,1848.21,2025-12-29T10:35:02.953324
33400,7.6435,2087.06,2025-12-29T10:39:39.413123
33450,7.5346,1871.64,2025-12-29T10:44:18.952629
33500,7.5726,1944.17,2025-12-29T10:49:00.213145
33550,7.5702,1939.54,2025-12-29T10:53:29.578832
33600,7.5155,1836.23,2025-12-29T10:58:00.138197
33650,7.5078,1822.29,2025-12-29T11:02:33.616963
33700,7.5814,1961.38,2025-12-29T11:07:05.500912
33750,7.5474,1895.84,2025-12-29T11:11:42.506685
33800,7.5856,1969.64,2025-12-29T11:16:13.058572
33850,7.4591,1735.61,2025-12-29T11:20:41.647968
33900,7.5913,1980.81,2025-12-29T11:25:20.653099
33950,7.4949,1798.78,2025-12-29T11:30:12.157667
34000,7.5513,1903.27,2025-12-29T11:34:51.566761
34050,7.6939,2194.87,2025-12-29T11:39:33.306509
34100,7.5182,1841.27,2025-12-29T11:44:00.625257
34150,7.5478,1896.54,2025-12-29T11:48:31.585513
34200,7.7702,2368.93,2025-12-29T11:53:05.250869
34250,7.6674,2137.50,2025-12-29T11:57:44.628599
34300,7.5410,1883.62,2025-12-29T12:02:21.732832
34350,7.6626,2127.25,2025-12-29T12:06:59.578107
34400,7.8508,2567.76,2025-12-29T12:11:36.575580
34450,7.4536,1726.14,2025-12-29T12:16:10.692512
34500,7.6182,2034.95,2025-12-29T12:20:41.918122
34550,7.5903,1978.82,2025-12-29T12:25:12.022660
34600,7.5730,1944.93,2025-12-29T12:29:41.265483
34650,7.6632,2128.47,2025-12-29T12:34:10.602223
34700,7.6070,2012.20,2025-12-29T12:38:49.640138
34750,7.6445,2089.14,2025-12-29T12:43:25.096090
34800,7.7582,2340.74,2025-12-29T12:47:55.531360
34850,7.6305,2060.13,2025-12-29T12:52:31.292258
34900,7.7404,2299.34,2025-12-29T12:57:01.312354
34950,7.6492,2099.05,2025-12-29T13:01:39.494002
35000,7.5978,1993.79,2025-12-29T13:06:05.886570
35050,7.5715,1942.03,2025-12-29T13:10:49.112467
35100,7.5701,1939.37,2025-12-29T13:15:27.336823
35150,7.4686,1752.10,2025-12-29T13:20:03.815240
35200,7.7645,2355.53,2025-12-29T13:24:37.063390
35250,7.5218,1847.86,2025-12-29T13:29:24.971476
35300,7.5173,1839.67,2025-12-29T13:34:09.358027
35350,7.7396,2297.54,2025-12-29T13:38:44.843074
35400,7.4982,1804.87,2025-12-29T13:43:17.788986
35450,7.6453,2090.71,2025-12-29T13:48:03.624082
35500,7.6375,2074.46,2025-12-29T13:52:47.354137
35550,7.5990,1996.14,2025-12-29T13:57:47.667673
35600,7.6165,2031.39,2025-12-29T14:02:41.200057
35650,7.6642,2130.78,2025-12-29T14:07:22.245337
35700,7.4810,1773.94,2025-12-29T14:12:19.798651
35750,7.7215,2256.43,2025-12-29T14:17:29.759812
35800,7.5776,1953.84,2025-12-29T14:22:20.148991
35850,7.7511,2324.12,2025-12-29T14:27:06.220654
35900,7.4899,1789.89,2025-12-29T14:32:01.413525
35950,7.5674,1934.20,2025-12-29T14:36:45.341852
36000,7.5134,1832.45,2025-12-29T14:41:42.740611
36050,7.5769,1952.61,2025-12-29T14:46:40.930923
36100,7.6951,2197.62,2025-12-29T14:51:30.968203
36150,7.6606,2123.06,2025-12-29T14:56:16.420265
36200,7.4944,1797.92,2025-12-29T15:01:36.173180
36250,7.6182,2034.95,2025-12-29T15:06:35.970459
36300,7.4370,1697.61,2025-12-29T15:11:19.220410
36350,7.4526,1724.36,2025-12-29T15:16:05.894523
36400,7.5810,1960.60,2025-12-29T15:21:04.014182
36450,7.6056,2009.34,2025-12-29T15:25:43.235351
36500,7.5093,1824.95,2025-12-29T15:30:25.719404
36550,7.6312,2061.49,2025-12-29T15:35:16.872523
36600,7.4763,1765.74,2025-12-29T15:40:04.834640
36650,7.7102,2230.89,2025-12-29T15:44:59.078189
36700,7.6543,2109.80,2025-12-29T15:49:44.039719
36750,7.5019,1811.54,2025-12-29T15:54:26.621630
36800,7.5879,1974.12,2025-12-29T15:59:08.047816
36850,7.5373,1876.76,2025-12-29T16:03:59.562098
36900,7.5812,1961.01,2025-12-29T16:08:42.413712
36950,7.5864,1971.26,2025-12-29T16:13:32.782940
37000,7.5428,1887.02,2025-12-29T16:18:14.236657
37050,7.6975,2202.90,2025-12-29T16:23:21.511822
37100,7.5109,1827.81,2025-12-29T16:28:09.451888
37150,7.4779,1768.45,2025-12-29T16:32:51.835476
37200,7.7085,2227.11,2025-12-29T16:37:34.996338
37250,7.5286,1860.51,2025-12-29T16:42:17.233599
37300,7.5872,1972.71,2025-12-29T16:47:18.788876
37350,7.6032,2004.62,2025-12-29T16:52:04.976787
37400,7.6181,2034.69,2025-12-29T16:56:51.491772
37450,7.6650,2132.49,2025-12-29T17:01:43.274889
37500,7.6096,2017.50,2025-12-29T17:06:23.485929
37550,7.6613,2124.54,2025-12-29T17:11:13.870923
37600,7.5223,1848.84,2025-12-29T17:15:57.804973
37650,8.2000,3641.04,2025-12-29T17:20:54.552590
37700,7.6331,2065.54,2025-12-29T17:25:35.497771
37750,7.9212,2755.01,2025-12-29T17:30:25.883215
37800,7.6643,2130.99,2025-12-29T17:35:12.943047
37850,7.5204,1845.22,2025-12-29T17:39:56.335233
37900,7.5668,1932.89,2025-12-29T17:44:45.881196
37950,7.5914,1981.12,2025-12-29T17:49:52.832136
38000,7.6168,2031.98,2025-12-29T17:54:35.900359
38050,7.5343,1871.20,2025-12-29T17:59:39.343977
38100,7.6767,2157.41,2025-12-29T18:04:52.129352
38150,7.6433,2086.67,2025-12-29T18:09:36.718038
38200,7.8407,2541.99,2025-12-29T18:14:52.414106
38250,7.6102,2018.64,2025-12-29T18:19:40.274355
38300,7.6587,2118.99,2025-12-29T18:24:31.315505
38350,7.5076,1821.92,2025-12-29T18:29:46.146481
38400,7.5993,1996.83,2025-12-29T18:34:56.341157
38450,7.7075,2224.92,2025-12-29T18:40:10.462857
38500,7.7692,2366.62,2025-12-29T18:45:17.764549
38550,7.6622,2126.37,2025-12-29T18:50:17.416727
38600,7.8033,2448.62,2025-12-29T18:55:16.601187
38650,7.8291,2512.72,2025-12-29T19:00:26.064546
38700,7.5758,1950.40,2025-12-29T19:05:21.215751
38750,7.5998,1997.77,2025-12-29T19:10:25.213243
38800,7.6870,2179.81,2025-12-29T19:15:45.774907
38850,7.5877,1973.83,2025-12-29T19:20:31.190873
38900,7.7053,2220.08,2025-12-29T19:25:27.794140
38950,7.6676,2137.87,2025-12-29T19:30:23.482509
39000,7.7151,2241.94,2025-12-29T19:35:39.610317
39050,7.5306,1864.23,2025-12-29T19:40:42.169334
39100,7.5184,1841.67,2025-12-29T19:45:35.580060
39150,7.5411,1883.88,2025-12-29T19:50:26.635079
39200,7.5946,1987.46,2025-12-29T19:56:20.364029
39250,7.8838,2653.98,2025-12-29T20:01:07.250192
39300,7.5701,1939.26,2025-12-29T20:06:00.627164
39350,7.5067,1820.18,2025-12-29T20:11:06.240685
39400,7.6765,2157.00,2025-12-29T20:15:57.079282
39450,7.6389,2077.55,2025-12-29T20:20:59.676568
39500,7.6692,2141.37,2025-12-29T20:26:28.890155
39550,7.7891,2414.09,2025-12-29T20:31:19.603531
39600,7.9529,2843.93,2025-12-29T20:36:18.715658
39650,7.5887,1975.78,2025-12-29T20:41:11.607909
39700,7.6873,2180.43,2025-12-29T20:45:58.327075
39750,7.5634,1926.48,2025-12-29T20:51:13.175525
39800,7.5666,1932.56,2025-12-29T20:56:24.078263
39850,7.7229,2259.42,2025-12-29T21:01:23.421053
39900,7.7168,2245.76,2025-12-29T21:07:05.726025
39950,8.0455,3119.68,2025-12-29T21:12:08.514590
40000,7.6264,2051.59,2025-12-29T21:17:12.416891
40050,7.8868,2661.95,2025-12-29T21:23:04.355201
40100,7.6068,2011.75,2025-12-29T21:27:54.466230
40150,7.5477,1896.40,2025-12-29T21:32:54.950260
40200,7.7239,2261.76,2025-12-29T21:38:54.939485
40250,7.9007,2699.07,2025-12-29T21:43:47.421918
40300,7.8533,2574.11,2025-12-29T21:49:25.985750
40350,7.7453,2310.69,2025-12-29T21:54:20.690672
40400,7.7180,2248.42,2025-12-29T22:00:04.526714
40450,7.5432,1887.88,2025-12-29T22:05:39.026355
40500,7.4443,1710.05,2025-12-29T22:11:15.922166
40550,7.8737,2627.26,2025-12-29T22:16:08.946847
40600,7.5741,1947.11,2025-12-29T22:21:31.970924
40650,7.5467,1894.46,2025-12-29T22:26:34.115404
40700,7.6493,2099.25,2025-12-29T22:31:16.670839
40750,7.6310,2061.20,2025-12-29T22:36:00.961621
40800,7.5736,1946.17,2025-12-29T22:40:35.446706
40850,7.6343,2068.02,2025-12-29T22:45:10.164182
40900,7.7364,2290.18,2025-12-29T22:49:42.725464
40950,7.7672,2361.88,2025-12-29T22:54:19.021213
41000,7.6157,2029.76,2025-12-29T22:58:55.480745
41050,7.5793,1957.19,2025-12-29T23:03:53.529059
41100,7.6187,2036.00,2025-12-29T23:09:04.641307
41150,7.7931,2423.74,2025-12-29T23:14:09.801219
41200,7.6381,2075.70,2025-12-29T23:19:24.523689
41250,7.6511,2103.04,2025-12-29T23:24:51.083374
41300,7.8759,2633.14,2025-12-29T23:29:47.672445
41350,7.6535,2108.05,2025-12-29T23:35:30.383660
41400,7.6940,2195.10,2025-12-29T23:40:23.850711
41450,7.7265,2267.59,2025-12-29T23:45:15.967987
41500,7.6963,2200.13,2025-12-29T23:50:36.366978
41550,7.7118,2234.52,2025-12-29T23:56:10.894407
41600,7.5311,1865.13,2025-12-30T00:01:20.815956
41650,7.8083,2460.97,2025-12-30T00:06:18.699307
41700,7.6314,2061.92,2025-12-30T00:11:31.687025
41750,7.3247,1517.26,2025-12-30T00:16:32.710974
41800,7.5802,1958.97,2025-12-30T00:21:26.306150
41850,7.6809,2166.55,2025-12-30T00:26:36.300326
41900,7.5856,1969.58,2025-12-30T00:31:55.723809
41950,7.6935,2194.07,2025-12-30T00:36:52.230958
42000,7.6132,2024.74,2025-12-30T00:42:08.678725
42050,7.7615,2348.46,2025-12-30T00:47:30.660883
42100,7.9535,2845.58,2025-12-30T00:52:23.125944
42150,7.5743,1947.56,2025-12-30T00:57:49.928105
42200,7.6913,2189.32,2025-12-30T01:02:57.391189
42250,7.5543,1908.98,2025-12-30T01:07:56.693755
42300,7.5180,1840.97,2025-12-30T01:13:01.902825
42350,7.5610,1921.70,2025-12-30T01:18:01.431823
42400,7.6301,2059.21,2025-12-30T01:22:46.171769
42450,7.6287,2056.41,2025-12-30T01:27:33.757170
42500,7.6220,2042.56,2025-12-30T01:32:27.558732
42550,7.7369,2291.39,2025-12-30T01:37:18.106225
42600,7.5440,1889.39,2025-12-30T01:42:19.463260
42650,7.6756,2155.22,2025-12-30T01:47:16.336117
42700,7.6149,2028.13,2025-12-30T01:52:51.580211
42750,7.6844,2174.07,2025-12-30T01:57:46.367095
42800,7.7062,2222.08,2025-12-30T02:02:36.830746
42850,7.6602,2122.13,2025-12-30T02:07:23.299510
42900,7.6556,2112.46,2025-12-30T02:12:22.439862
42950,7.6539,2108.75,2025-12-30T02:17:31.692411
43000,7.5523,1905.10,2025-12-30T02:22:13.882880
43050,7.6027,2003.54,2025-12-30T02:27:21.455403
43100,7.5688,1936.77,2025-12-30T02:32:01.509344
43150,7.6199,2038.42,2025-12-30T02:36:43.530707
43200,7.5568,1913.78,2025-12-30T02:41:38.766955
43250,7.4946,1798.38,2025-12-30T02:46:25.153859
43300,7.6168,2032.01,2025-12-30T02:51:18.521363
43350,7.6651,2132.65,2025-12-30T02:56:07.742879
43400,7.6360,2071.51,2025-12-30T03:00:51.919924
43450,7.7853,2404.87,2025-12-30T03:05:52.547796
43500,7.6426,2085.08,2025-12-30T03:10:38.116769
43550,7.6159,2030.13,2025-12-30T03:15:25.621554
43600,8.1113,3331.90,2025-12-30T03:20:22.796446
43650,7.7284,2271.90,2025-12-30T03:25:07.714107
43700,7.6958,2199.11,2025-12-30T03:30:02.820522
43750,7.5966,1991.45,2025-12-30T03:34:58.505070
43800,7.4388,1700.79,2025-12-30T03:39:43.691031
43850,7.6485,2097.42,2025-12-30T03:44:35.620956
43900,7.6420,2083.97,2025-12-30T03:49:17.851047
43950,7.6675,2137.81,2025-12-30T03:54:04.925731
44000,7.6036,2005.46,2025-12-30T03:59:03.846495
44050,7.6214,2041.37,2025-12-30T04:04:21.975702
44100,7.9675,2885.71,2025-12-30T04:09:15.522962
44150,7.6268,2052.41,2025-12-30T04:14:07.446585
44200,7.6323,2063.77,2025-12-30T04:18:55.145374
44250,7.7125,2236.15,2025-12-30T04:24:24.881282
44300,7.5393,1880.44,2025-12-30T04:29:30.973371
44350,7.6422,2084.39,2025-12-30T04:34:14.880270
44400,7.5804,1959.37,2025-12-30T04:39:11.246020
44450,7.6614,2124.79,2025-12-30T04:43:53.541575
44500,7.7176,2247.49,2025-12-30T04:48:38.383776
44550,7.5999,1998.09,2025-12-30T04:53:45.537640
44600,7.5898,1977.86,2025-12-30T04:58:30.362684
44650,7.6026,2003.39,2025-12-30T05:03:37.017455
44700,7.5743,1947.42,2025-12-30T05:08:17.217434
44750,7.7170,2246.23,2025-12-30T05:13:12.132248
44800,7.6271,2053.13,2025-12-30T05:18:10.342055
44850,7.7590,2342.52,2025-12-30T05:22:59.135251
44900,7.7211,2255.37,2025-12-30T05:28:00.267549
44950,7.6600,2121.85,2025-12-30T05:32:59.377832
45000,7.6712,2145.59,2025-12-30T05:37:46.522489
45050,7.5957,1989.62,2025-12-30T05:42:54.008700
45100,7.5860,1970.40,2025-12-30T05:48:02.380849
45150,7.5392,1880.36,2025-12-30T05:52:49.954332
45200,7.6493,2099.13,2025-12-30T05:57:47.296519
45250,7.6545,2110.18,2025-12-30T06:02:53.832204
45300,7.5937,1985.66,2025-12-30T06:08:12.525208
45350,7.4113,1654.55,2025-12-30T06:13:11.492340
45400,7.7661,2359.27,2025-12-30T06:17:52.873863
45450,7.7052,2219.97,2025-12-30T06:22:51.766299
45500,7.5684,1936.05,2025-12-30T06:28:06.102678
45550,7.6779,2160.11,2025-12-30T06:33:04.633588
45600,7.9465,2825.65,2025-12-30T06:38:06.506779
45650,7.7904,2417.34,2025-12-30T06:43:14.674348
45700,7.8761,2633.55,2025-12-30T06:48:10.760689
45750,7.5368,1875.77,2025-12-30T06:53:32.852719
45800,7.5265,1856.54,2025-12-30T06:58:49.548135
45850,7.6345,2068.28,2025-12-30T07:04:25.699243
45900,7.7206,2254.41,2025-12-30T07:09:12.968084
45950,7.7825,2398.31,2025-12-30T07:14:25.340318
46000,7.7818,2396.50,2025-12-30T07:19:26.036665
46050,7.6801,2164.77,2025-12-30T07:24:28.565917
46100,7.6700,2143.16,2025-12-30T07:29:29.244445
46150,7.7529,2328.32,2025-12-30T07:34:41.704977
46200,7.8164,2480.87,2025-12-30T07:39:25.288597
46250,7.9190,2748.96,2025-12-30T07:44:17.051718
46300,7.6876,2181.19,2025-12-30T07:49:12.732950
46350,7.5558,1911.77,2025-12-30T07:54:01.221571
46400,7.8195,2488.62,2025-12-30T07:59:07.033126
46450,7.6679,2138.60,2025-12-30T08:03:58.642917
46500,7.7379,2293.61,2025-12-30T08:08:46.694551
46550,8.0975,3286.26,2025-12-30T08:13:45.492424
46600,7.9378,2801.29,2025-12-30T08:18:27.770307
46650,7.6232,2045.01,2025-12-30T08:23:49.645816
46700,7.5140,1833.61,2025-12-30T08:28:39.424466
46750,7.4564,1730.94,2025-12-30T08:33:28.163013
46800,7.6201,2038.76,2025-12-30T08:38:36.661338
46850,7.6127,2023.64,2025-12-30T08:43:30.466530
46900,7.6435,2087.01,2025-12-30T08:48:29.572024
46950,7.9458,2823.70,2025-12-30T08:53:55.779338
47000,7.5952,1988.62,2025-12-30T08:59:04.226640
47050,7.5356,1873.51,2025-12-30T09:04:37.054055
47100,7.4659,1747.45,2025-12-30T09:09:19.949383
47150,7.6190,2036.57,2025-12-30T09:14:25.571121
47200,7.5543,1908.95,2025-12-30T09:19:49.093485
47250,7.5004,1808.77,2025-12-30T09:24:40.325055
47300,7.5554,1911.00,2025-12-30T09:29:55.490139
47350,7.5673,1933.87,2025-12-30T09:35:14.816973
47400,7.5285,1860.37,2025-12-30T09:40:06.290018
47450,7.5833,1965.16,2025-12-30T09:44:58.296574
47500,7.5988,1995.71,2025-12-30T09:50:16.669515
47550,7.7261,2266.78,2025-12-30T09:55:15.943855
47600,7.6143,2027.05,2025-12-30T10:00:07.991797
47650,7.5818,1962.14,2025-12-30T10:05:12.945509
47700,7.6173,2033.04,2025-12-30T10:10:19.907818
47750,7.6318,2062.83,2025-12-30T10:15:25.117472
47800,7.7269,2268.67,2025-12-30T10:20:39.235735
47850,7.7555,2334.36,2025-12-30T10:26:21.245519
47900,7.5959,1989.92,2025-12-30T10:31:09.173735
47950,7.9639,2875.33,2025-12-30T10:36:13.795556
48000,7.7076,2225.21,2025-12-30T10:41:19.912073
48050,7.6725,2148.42,2025-12-30T10:46:28.776438
48100,7.6833,2171.69,2025-12-30T10:51:59.676968
48150,7.7112,2233.25,2025-12-30T10:57:17.534489
48200,7.5497,1900.14,2025-12-30T11:02:50.985292
48250,7.6988,2205.78,2025-12-30T11:07:44.407752
48300,7.6025,2003.20,2025-12-30T11:12:56.878938
48350,7.7823,2397.89,2025-12-30T11:18:11.442904
48400,7.7369,2291.39,2025-12-30T11:23:55.673909
