step,loss,ppl,tokens_M,grammar_acc,reasoning_acc,val_ppl,H_logit_entropy,H_top_k,timestamp
48000,4.859710,128.99,98.3,0.8000,0.1429,121.00,0.6644,0.6512,2026-01-05T04:38:30.604054
48500,4.819265,123.87,99.3,,,,,2026-01-05T04:39:16.405254
49000,4.923050,137.42,100.4,,,,,2026-01-05T04:40:01.445954
49000,4.923050,137.42,100.4,0.8333,0.1429,116.96,0.6484,0.6391,2026-01-05T04:40:10.897071
49500,4.808349,122.53,101.4,,,,,2026-01-05T04:40:56.766117
50000,4.879553,131.57,102.4,,,,,2026-01-05T04:41:41.832486
50000,4.879553,131.57,102.4,0.9000,0.0000,72.31,0.6261,0.5977,2026-01-05T04:41:51.097127
50500,4.910195,135.67,103.4,,,,,2026-01-05T04:42:36.880118
51000,4.823258,124.37,104.4,,,,,2026-01-05T04:43:21.951236
51000,4.823258,124.37,104.4,0.7667,0.1429,86.54,0.6970,0.6860,2026-01-05T04:43:31.330750
51500,4.771424,118.09,105.5,,,,,2026-01-05T04:44:17.095560
52000,4.349455,77.44,106.5,,,,,2026-01-05T04:45:02.244247
52000,4.349455,77.44,106.5,0.7667,0.1429,99.39,0.6667,0.6694,2026-01-05T04:45:11.643285
52500,4.900459,134.35,107.5,,,,,2026-01-05T04:45:57.507740
53000,4.423229,83.37,108.5,,,,,2026-01-05T04:46:42.534270
53000,4.423229,83.37,108.5,0.8000,0.1429,102.94,0.7085,0.7069,2026-01-05T04:46:51.962497
53500,4.695710,109.48,109.6,,,,,2026-01-05T04:47:37.847806
54000,4.891072,133.10,110.6,,,,,2026-01-05T04:48:22.964248
54000,4.891072,133.10,110.6,0.8000,0.1429,101.30,0.7292,0.7101,2026-01-05T04:48:32.397089
54500,4.906111,135.11,111.6,,,,,2026-01-05T04:49:16.606355
55000,4.831877,125.45,112.6,,,,,2026-01-05T04:50:01.716577
55000,4.831877,125.45,112.6,0.8667,0.2857,100.38,0.6677,0.6531,2026-01-05T04:50:11.104038
